pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id,et,theta,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,energy,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,rp_x,rp_y,rp_z,calo_energy,chi2,ndof
0.854195,-1.61483,2.9928,1.0,,,,,,,tau,Event_1203594102,,,0.0,1.61973,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.34725,2.17355,-2.12617,1.0,,,,,,,tau,Event_1203594102,,,1.46628,2.10906,0.662874,0.776424,0.970418,0.358672,0.619541,1.59261,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.653253,0.572841,0.686929,1.0,,,,,,,tau,Event_1203594102,,,0.797777,3.11844,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0.0,0.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27.8533,-1.33245,1.91092,-1.0,,,,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000706306,0.000608701,-0.0633414,0.0,,
40.1528,-0.145654,-2.12755,-1.0,,,,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000717947,0.000596198,-0.0634113,0.0,,
20.7744,-0.766276,0.428855,1.0,,,,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000704554,0.000598847,-0.0633716,0.0,,
15.0707,0.574814,1.5969,1.0,,,,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000673369,0.000606077,-0.0633782,0.0,,
27.8533,-1.33245,1.91092,-1.0,0.000706306,0.000608701,-0.0633414,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40.1528,-0.145654,-2.12755,-1.0,0.000717947,0.000596198,-0.0634113,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20.7744,-0.766276,0.428855,1.0,0.000704554,0.000598847,-0.0633716,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15.0707,0.574814,1.5969,1.0,0.000673369,0.000606077,-0.0633782,,,,muon,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.14212,0.0961972,-3.04733,1.0,0.000713358,0.000475197,-0.0634042,-0.990972,-0.0936851,0.0959016,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.07851,3.0
0.878531,0.255328,-2.77002,1.0,0.000725091,0.00057924,0.0722003,-0.902191,-0.351555,0.249921,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2487,17.0
1.43253,-0.742557,-2.63008,1.0,0.000698136,0.000633928,0.072195,-0.676709,-0.379866,-0.630687,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5334,18.0
0.961704,1.3634,-2.66915,-1.0,0.000748694,0.000507109,-0.0968861,-0.427567,-0.218504,0.877179,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3958,25.0
0.960208,-0.649467,-2.57532,1.0,0.000729166,0.000580016,0.0631284,-0.692623,-0.440315,-0.571311,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.7464,14.0
1.26129,-0.507997,-2.63823,-1.0,0.000745788,0.000548039,0.07218,-0.77394,-0.426186,-0.468383,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5753,16.0
1.3984,-0.844562,-2.60405,-1.0,0.000764869,0.000499549,-0.0632949,-0.623187,-0.371475,-0.688218,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.39352,7.0
1.35229,2.02349,-2.46224,1.0,0.000646395,0.000673599,-0.0709618,-0.202155,-0.163258,0.96565,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.5481,43.0
1.13223,0.106968,-2.52126,-1.0,0.00073573,0.000558069,-0.0633821,-0.809052,-0.577996,0.106561,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1991,9.0
1.1664,0.405384,-2.48997,-1.0,0.000706105,0.000599988,-0.0634651,-0.733962,-0.559843,0.384547,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.48509,7.0
2.43513,1.49313,-2.31156,1.0,0.000748559,0.000559291,-0.125103,-0.288667,-0.315657,0.903898,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.14591,5.0
0.975193,1.87722,-2.00902,-1.0,0.000796613,0.000561914,-0.0630014,-0.126886,-0.270773,0.954244,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.8667,33.0
0.982046,-0.409253,-1.86962,-1.0,0.00080769,0.000573914,-0.0633604,-0.271351,-0.88088,-0.387838,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5215,16.0
1.41241,-0.822372,-1.56506,1.0,0.000779738,0.000607256,-0.0633165,0.00422386,-0.73656,-0.676359,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79831,12.0
0.810719,0.262028,-1.62233,-1.0,0.000668044,0.000610729,-0.125039,-0.0497947,-0.965343,0.256191,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.07237,3.0
0.928333,-0.0966731,-1.42165,1.0,0.000964595,0.000640294,0.039519,0.147902,-0.984295,-0.0963731,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.1204,17.0
1.06765,0.558717,-1.41409,1.0,0.000465702,0.000569639,-0.0632024,0.134516,-0.85137,0.507025,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.6042,16.0
0.822052,1.34628,-1.36072,1.0,0.000685122,0.000603421,-0.0631991,0.101642,-0.476694,0.873173,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.8146,8.0
2.44439,0.317068,-1.2606,1.0,0.000694196,0.000604643,-0.0633718,0.290522,-0.906332,0.306854,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.41617,10.0
0.850159,1.36952,-1.16893,1.0,0.000785307,0.000630351,0.0713395,0.186802,-0.439541,0.878583,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.9564,27.0
1.55918,0.6327,-1.05069,-1.0,0.000733439,0.000625428,-0.0634392,0.411772,-0.71899,0.559908,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.766,11.0
0.995981,0.994603,-0.923341,1.0,0.000741516,0.000638525,-0.0713365,0.392487,-0.519028,0.759318,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15931,9.0
1.07656,0.0291875,-0.999775,-1.0,0.000686837,0.000585725,0.0399518,0.540262,-0.840991,0.0291792,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.2192,12.0
1.58189,-1.45101,-0.961732,-1.0,0.000687356,0.00058177,0.0633859,0.254168,-0.364385,-0.895892,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0671,25.0
1.06979,-0.385698,-0.800157,-1.0,0.000725529,0.00063068,-0.063278,0.647809,-0.667219,-0.367645,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7946,18.0
1.06158,-0.7651,-0.689769,-1.0,0.000633125,0.000505823,0.0397399,0.590089,-0.486793,-0.644071,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.1384,16.0
0.797261,0.827059,-0.369785,1.0,0.000721457,0.000613791,0.0718214,0.684606,-0.265364,0.678894,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51469,7.0
0.781551,-0.140023,-0.35538,-1.0,0.000696768,0.000559139,0.0398343,0.928398,-0.344563,-0.139115,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.3766,14.0
1.07884,1.40535,-0.325697,-1.0,0.000734699,0.000706821,-0.0633632,0.438397,-0.148057,0.886503,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.6691,19.0
0.822864,1.43611,-0.305971,-1.0,0.000668366,0.000503779,-0.0634541,0.429321,-0.135618,0.892912,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6228,12.0
0.767063,1.09886,-0.20119,-1.0,0.00071324,0.000584702,0.0722014,0.587781,-0.119877,0.800089,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.43416,13.0
2.05072,-0.23307,-0.154963,-1.0,0.000713851,0.000608821,0.0399484,0.961776,-0.150244,-0.228939,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.63089,7.0
0.974349,1.83602,-0.0558256,-1.0,0.000686829,0.000354782,-0.0636756,0.310511,-0.0173525,0.950411,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.7692,21.0
1.33161,0.939045,0.0630819,-1.0,0.00070344,0.000567055,-0.0633129,0.676953,0.0427602,0.734783,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7325,14.0
0.913559,-1.13745,0.342802,1.0,0.000746366,0.000508556,0.0401266,0.547655,0.195454,-0.813555,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.32597,14.0
20.7744,-0.766276,0.428855,1.0,0.000704554,0.000598847,-0.0633716,0.695165,0.317854,-0.644759,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8086,13.0
3.16139,-0.357836,0.550534,-1.0,0.000697437,0.00061246,-0.0634541,0.800449,0.491348,-0.343306,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.4628,18.0
0.973412,-0.289462,0.893157,-1.0,0.000711161,0.000595421,-0.125081,0.601577,0.747519,-0.281639,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7571,19.0
0.797777,0.709858,1.00785,1.0,0.000663268,0.000630554,-0.0633405,0.422648,0.66974,0.610588,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.15757,12.0
1.79461,-0.789864,1.08927,1.0,0.000667561,0.000626113,0.0400039,0.34861,0.667136,-0.658332,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.3841,17.0
1.26843,0.45334,1.17409,1.0,0.000763867,0.000581272,0.072219,0.349813,0.835052,0.42464,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.29711,5.0
0.900038,0.159423,1.26204,1.0,0.000624,0.00063151,-0.0969164,0.300052,0.940733,0.158086,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.8184,16.0
1.16825,0.623533,1.38425,1.0,0.000751354,0.000597284,-0.0634033,0.154454,0.818346,0.553583,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.325528,3.0
1.76323,2.00143,1.55184,-1.0,0.000640587,0.000607901,-0.0629858,0.00503234,0.265387,0.964129,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7201,37.0
0.798592,1.11328,1.71023,1.0,0.000689889,0.000605245,-0.0633105,-0.0824153,0.587224,0.805218,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.62066,5.0
1.02456,-1.58809,1.77607,1.0,0.000755418,0.000609158,0.0721427,-0.0799548,0.384022,-0.919856,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.758,44.0
1.12577,-1.16702,1.71129,-1.0,0.000603421,0.000586982,0.039913,-0.0794782,0.561994,-0.823314,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.5271,10.0
1.01211,-0.188191,1.92055,-1.0,0.00082092,0.000639146,0.0720551,-0.336691,0.923062,-0.186001,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.63838,5.0
1.14955,-1.24682,2.0082,-1.0,0.000754671,0.000618897,0.0720566,-0.224913,0.480982,-0.847391,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.8523,26.0
1.23973,0.836941,2.08224,-1.0,0.000697673,0.000605837,-0.0714146,-0.35695,0.635985,0.684185,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7111,5.0
1.53237,-0.609115,2.32521,1.0,0.000720201,0.000604499,0.0720829,-0.574876,0.611655,-0.543504,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.8637,17.0
0.776962,-0.349001,2.26466,-1.0,0.000631255,0.000534542,0.0401049,-0.602449,0.724225,-0.33549,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.23326,13.0
2.27062,-0.846925,2.56371,1.0,0.000690404,0.000568065,0.0397261,-0.60671,0.395662,-0.68946,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.40302,14.0
1.10874,1.02727,2.59036,-1.0,0.000702907,0.000624175,-0.124836,-0.540631,0.332384,0.772813,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.4401,16.0
0.801512,-0.524013,2.74555,1.0,0.000634326,0.000447461,-0.0631434,-0.808963,0.338258,-0.480791,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.2213,16.0
1.52125,-0.0199265,2.66668,-1.0,0.000703999,0.000585182,0.040064,-0.889156,0.457171,-0.0199239,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.4507,17.0
0.925205,-1.2812,2.76305,1.0,0.000733484,0.000654314,0.0399183,-0.479137,0.190562,-0.856804,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.57664,11.0
0.906703,0.158919,2.7901,1.0,0.000705889,0.000620362,-0.0634185,-0.927127,0.34,0.157594,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.6662,17.0
3.02982,0.17864,2.84363,1.0,0.000723803,0.000638108,0.0398939,-0.940885,0.288946,0.176763,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.1503,15.0
1.10946,0.131566,2.92701,-1.0,0.000711173,0.000594723,0.0399371,-0.96867,0.211109,0.130813,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.78717,15.0
0.788476,-0.622126,2.94237,-1.0,0.000725502,0.000665041,0.0400089,-0.816957,0.164947,-0.552607,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.7486,18.0
1.4307,0.888961,3.04535,-1.0,0.000706109,0.00070207,-0.0969222,-0.700058,0.0675812,0.71088,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.88259,8.0
1.24209,0.214798,3.12719,1.0,0.000700982,0.000611594,-0.0634397,-0.977265,0.0140777,0.211555,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.37943,8.0
1.38261,2.24701,-2.25002,1.0,0.000570578,0.000712168,-0.0630066,-0.13135,-0.162688,0.977896,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42.1739,33.0
1.00832,2.2928,-2.0698,1.0,0.000485026,0.000724644,-0.0626347,-0.0956759,-0.175548,0.979811,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5452,29.0
1.46628,2.18337,-1.9825,-1.0,0.000700899,0.000606814,-0.0625649,-0.0890378,-0.203907,0.974933,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.7987,35.0
1.21326,2.09486,-1.69623,1.0,0.000995425,0.000566703,0.0387424,-0.030338,-0.240596,0.970151,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0327,39.0
1.37719,1.82739,-1.30408,-1.0,0.000575723,0.00056268,0.0716211,0.082643,-0.302468,0.94957,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.6687,35.0
1.52988,2.60914,1.06089,1.0,0.000576323,0.000676374,-0.061956,0.0714586,0.127779,0.989225,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.35311,5.0
9.82294,2.31404,1.33097,-1.0,0.0006976,0.000607606,-0.0632483,0.0465113,0.190203,0.980642,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.0934,29.0
1.64615,2.28271,2.46372,-1.0,0.000722369,0.000634923,-0.0713022,-0.157272,0.126628,0.979403,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.123,31.0
1.19851,-2.31457,-2.12311,-1.0,0.000937643,0.000464086,0.039677,-0.102678,-0.166608,-0.980663,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.1218,35.0
1.61916,-2.08065,-0.0435742,-1.0,0.000697535,0.000528506,-0.0630319,0.245633,-0.01071,-0.969304,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.6199,33.0
1.63183,-2.21609,2.6326,1.0,0.000739175,0.000649669,0.0396548,-0.188188,0.105017,-0.976502,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6546,35.0
15.0707,0.574814,1.5969,1.0,0.000673369,0.000606077,-0.0633782,-0.0223121,0.854552,0.518886,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.6922,13.0
0.798311,0.968704,2.58521,1.0,0.000727715,0.000649868,-0.0632871,-0.563466,0.35043,0.748134,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.0229,15.0
1.01438,0.543182,2.77415,1.0,0.000724602,0.000668326,-0.0633915,-0.810683,0.312055,0.495393,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.51461,4.0
2.29635,1.3989,3.06453,-1.0,0.00069998,0.000594457,-0.0632622,-0.463995,0.0358298,0.885113,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72624,7.0
1.34062,-1.02736,0.714514,1.0,0.000677271,0.000634065,-0.0633929,0.479378,0.415816,-0.772848,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.05896,10.0
40.1528,-0.145654,-2.12755,-1.0,0.000717947,0.000596198,-0.0634113,-0.522874,-0.84005,-0.144633,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.5697,9.0
0.953387,1.05852,-1.7964,1.0,0.000819969,0.000579453,-0.0632097,-0.138553,-0.603679,0.785095,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.49764,5.0
27.8533,-1.33245,1.91092,-1.0,0.000706306,0.000608701,-0.0633414,-0.164574,0.465061,-0.869847,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.3509,23.0
0.854195,-1.61483,2.9928,1.0,0.000687132,0.000514619,-0.0631788,-0.378475,0.0567326,-0.923871,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0609,33.0
0.832522,0.569116,-1.46127,-1.0,0.000855041,0.000618083,0.0396313,0.0937181,-0.852227,0.51471,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.76604,5.0
0.767889,-0.316185,-0.547216,1.0,0.000557593,0.000347586,0.0400463,0.812997,-0.495345,-0.306054,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2318,13.0
2.17807,-1.35634,2.26438,1.0,0.000791273,0.000667647,0.0397373,-0.30887,0.371517,-0.875542,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.7795,15.0
0.800738,0.879744,0.10644,1.0,0.000708235,0.00067899,0.0720367,0.703915,0.0752089,0.706291,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.29973,6.0
1.46788,-0.902286,-2.194,1.0,0.000803831,0.000530332,-0.125011,-0.406595,-0.565689,-0.717409,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.30144,7.0
1.33746,-0.122107,0.621497,1.0,0.000673325,0.000637965,-0.125199,0.806984,0.577939,-0.121503,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.2944,5.0
1.05562,-0.330075,2.31191,1.0,0.000764433,0.000674,-0.124782,-0.639931,0.699278,-0.318588,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92917,7.0
1.25273,-0.414802,1.28308,1.0,0.000672278,0.000615545,-0.0970451,0.260989,0.881927,-0.392542,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.81743,13.0
1.22724,1.58951,-2.9757,1.0,0.000544904,0.00154172,-0.0598483,-0.386367,-0.0646904,0.920074,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0611262,1.0
2.12971,-1.05423,-2.0371,1.0,0.000734672,0.000589793,-0.0648112,-0.2794,-0.555112,-0.783445,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.64154,1.0
1.2179,-0.630377,-0.12419,1.0,0.000900106,0.00210058,0.0416464,0.823242,-0.102768,-0.558312,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.37231,12.0
2.14286,0.888866,0.644619,-1.0,-0.00109628,0.0030103,0.0562924,0.562217,0.422645,0.710833,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.91702,11.0
1.03324,-0.22113,2.18861,-1.0,0.000906742,0.000753063,-0.0634579,-0.565375,0.795615,-0.217595,track,Event_1203594102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.44516,10.0
