pt,eta,phi,charge,pos_x,pos_y,pos_z,particle_type,event_id
1.16142,-0.775086,-0.266943,-1.0,0.000702272,0.000541429,-0.0261799,track,652616753
0.791531,-0.0609754,-0.822791,1.0,0.000719944,0.000613291,-0.0260557,track,652616753
1.30993,0.497759,0.787018,1.0,0.000837245,0.000501525,-0.026052,track,652616753
1.7913,1.00997,2.60243,1.0,0.000259351,-0.000158694,-0.0253506,track,652616753
1.46955,-2.3857,0.880323,1.0,0.00067327,0.00065659,-0.0258216,track,652616753
2.19081,-1.10981,-2.19368,-1.0,0.000728608,0.000611947,0.00777234,track,652616753
1.34824,0.374632,-0.0539596,-1.0,0.000723618,0.000576255,0.00772072,track,652616753
0.852326,-0.438009,0.0763813,-1.0,0.00073347,0.000511981,0.00772585,track,652616753
2.07708,-0.122709,0.163309,-1.0,0.000731705,0.000577344,0.0076556,track,652616753
0.820277,0.921295,1.115,-1.0,0.000694207,0.000629481,0.00783799,track,652616753
0.954917,-1.45468,1.64917,1.0,0.000833535,0.000622522,0.00771411,track,652616753
0.941645,-0.749301,-0.825087,1.0,0.000712011,0.000601517,0.00732176,track,652616753
2.00915,1.73148,-2.63935,1.0,0.00069518,0.00066957,0.00752894,track,652616753
1.37504,-0.163914,1.27443,1.0,0.000691819,0.000622355,0.0969555,track,652616753
1.00293,1.03549,-2.5781,1.0,0.000707616,0.000645398,0.0377867,track,652616753
5.35795,0.867321,-2.43249,-1.0,0.000745672,0.000592367,0.0376472,track,652616753
0.831244,-1.48069,2.27719,-1.0,0.000557478,0.000469895,0.0131532,track,652616753
0.773643,-1.50963,-1.30178,1.0,0.000937201,0.000674229,-0.0162606,track,652616753
1.03365,0.0826965,-1.39556,-1.0,0.000640986,0.000604886,-0.0798419,track,652616753
1.21336,-0.844631,1.23883,1.0,0.000519653,0.0006868,-0.0797089,track,652616753
1.89405,1.9361,-1.33017,1.0,0.00078697,0.0006278,0.025643,track,652616753
0.803885,-0.68967,-2.43375,1.0,7.52888e-05,0.00137157,-0.0351812,track,652616753
0.784035,0.766324,-1.12601,1.0,0.000787371,0.000646705,-0.0268647,track,652616753
1.44875,-1.68529,0.970388,1.0,0.00552657,-0.00267538,-0.0103569,track,652616753
0.748299,-0.489,1.48063,1.0,-0.00546051,0.00117729,-0.0785027,track,652616753
0.801432,-1.19231,2.69404,1.0,0.00101113,0.00118893,0.0910545,track,652616753
1.03166,2.08908,2.10141,-1.0,0.000633431,0.000554257,0.0626244,track,652616753
1.8338,2.41974,-1.14304,1.0,0.000817441,0.000655702,0.00958984,track,652616753
1.12348,0.864043,-2.28185,-1.0,0.00304579,-0.00138377,0.0467423,track,652616753
1.2743,1.16414,0.576044,1.0,0.000675238,0.00068286,-0.0922568,track,652616753
0.982971,-0.898626,0.624091,1.0,0.000804477,0.000506887,0.0384698,track,652616753
0.745066,-0.514466,0.696539,1.0,0.00236225,-0.00134288,0.00766462,track,652616753
0.88137,0.346889,2.86058,1.0,0.000584997,0.00014485,-0.0421826,track,652616753
1.55849,1.05741,-0.83133,1.0,0.000870228,0.00074196,0.0376177,track,652616753
1.11624,-0.898605,0.025018,1.0,0.000729816,0.000328074,-0.0259051,track,652616753
1.37241,1.86618,-0.485111,1.0,-0.00651631,-0.0131449,0.0986426,track,652616753
1.17506,-1.77516,0.516468,-1.0,-0.000708079,0.00314925,0.0907986,track,652616753
1.23799,-1.95299,-1.06682,1.0,0.00073489,0.000623714,-0.0377453,track,652616753
1.04703,-2.28282,-2.16869,-1.0,2.88178e-05,0.00108704,-0.094472,track,652616753
1.5469,-0.663208,-2.67921,1.0,-0.00879228,0.0197068,0.003147,track,652616753
2.93607,-0.467197,-1.87186,-1.0,0.0389173,-0.0112418,-0.0229394,track,652616753
1.3194,0.406058,-0.0484222,-1.0,0.000513728,-0.00372413,-0.0116953,track,652616753
1.98479,0.0463686,0.775252,1.0,0.0271929,-0.0263952,0.0138921,track,652616753
4.72271,-0.633502,1.09274,1.0,0.0411076,-0.0203134,0.114007,track,652616753
1.15072,-0.537062,1.62845,1.0,-0.000675636,0.000545185,-0.206696,track,652616753
1.17917,0.229857,1.09983,-1.0,0.0105232,-0.00437483,0.101139,track,652616753
1.39939,-0.708856,1.37873,-1.0,-0.0386747,0.00827812,0.0326582,track,652616753
1.79143,-1.37495,2.43647,1.0,-0.0837823,-0.0986919,0.134936,track,652616753
0.731169,-1.4808,2.80214,1.0,0.0552547,0.155102,-0.161514,track,652616753
1.98982,-1.52866,1.91304,1.0,-0.0156635,-0.00519457,-0.325267,track,652616753
1.79143,-1.37495,2.43647,1.0,-0.0837823,-0.0986919,0.134936,muon,652616753
38.5906,0.83739,1.40825,0.0,0.000681136,0.000644595,0.00147032,photon,1096352658
46.5767,2.35173,-3.05017,0.0,0.000681136,0.000644595,0.00147032,photon,1096352658
4.37139,1.78478,-2.87411,1.0,0.000700862,0.000696195,-0.00397838,track,1096352658
0.877169,1.80512,-2.69038,1.0,0.000690228,0.000678825,-0.0753874,track,1096352658
1.68841,2.00404,-2.59226,1.0,0.000721858,0.00061584,-0.075225,track,1096352658
1.21284,-0.162602,-2.63553,-1.0,0.000703852,0.00065274,-0.00404773,track,1096352658
1.14279,-1.59695,-2.1785,1.0,0.00084664,0.00053415,-0.0755167,track,1096352658
1.39228,0.173746,-2.04716,-1.0,0.000654673,0.000655441,-0.00408994,track,1096352658
1.60818,-1.47652,-1.97705,1.0,0.00079535,0.000589091,0.00137794,track,1096352658
8.35798,-0.835253,-1.95195,-1.0,0.000716216,0.000623082,-0.00416161,track,1096352658
0.934986,-0.349533,-1.9699,-1.0,0.000731118,0.000616906,-0.00410862,track,1096352658
8.88241,-0.946281,-1.92061,-1.0,0.000740526,0.000614026,-0.00408829,track,1096352658
1.13477,-1.57171,-1.87286,-1.0,0.000744108,0.000613931,-0.00419526,track,1096352658
1.54113,1.66055,-1.77776,1.0,0.000773796,0.000609773,0.00158079,track,1096352658
1.28832,-1.01158,-1.73057,1.0,0.00068855,0.000626293,-0.00437751,track,1096352658
1.14317,1.5935,-1.58746,-1.0,0.000724186,0.000624529,-0.0755577,track,1096352658
2.85614,0.866083,-1.4356,-1.0,0.000733249,0.000622584,-0.00402822,track,1096352658
1.0379,-1.61035,-0.926077,-1.0,-0.000193501,-6.30359e-05,-0.0427137,track,1096352658
1.0068,1.22688,-0.702199,1.0,0.000711456,0.00061086,-0.0166461,track,1096352658
1.17425,0.468926,-0.438654,1.0,0.000730369,0.000640004,-0.00410933,track,1096352658
1.11499,-0.765006,-0.356666,1.0,0.000699128,0.00057813,-0.0753382,track,1096352658
2.90897,1.66564,0.0576791,-1.0,0.0007192,0.000659813,-0.0041289,track,1096352658
5.24093,0.137406,0.100989,-1.0,0.000721262,0.00057734,-0.0752995,track,1096352658
0.931198,0.311311,0.221138,-1.0,0.000662848,0.000883038,0.00137308,track,1096352658
0.976298,0.0765868,0.499753,-1.0,0.000726392,0.000612357,0.00148745,track,1096352658
1.38323,0.92908,0.573774,1.0,0.000665349,0.000708083,0.00146014,track,1096352658
0.808702,0.659639,0.685944,-1.0,0.000444396,0.000959619,0.00187567,track,1096352658
1.01184,0.748157,0.727086,-1.0,0.000681913,0.000665412,-0.00426848,track,1096352658
1.11068,0.283307,0.757588,-1.0,0.000674941,0.000670281,0.00162606,track,1096352658
1.21239,1.69096,0.813673,-1.0,0.000754973,0.000589137,-0.0165551,track,1096352658
3.4655,-0.175596,0.888704,1.0,0.000689787,0.0006467,-0.00413471,track,1096352658
1.72653,-0.440378,0.957206,1.0,0.00074708,0.000603086,-0.0753797,track,1096352658
3.30986,-0.283394,0.930558,-1.0,0.000712625,0.000627559,-0.00410085,track,1096352658
1.07237,1.67077,0.916938,-1.0,0.00064747,0.000677649,-0.00430383,track,1096352658
1.23329,1.46855,1.04257,1.0,0.000649257,0.000663039,0.00122919,track,1096352658
1.11968,-1.72122,0.994677,-1.0,0.000568498,0.000720823,-0.0751984,track,1096352658
0.922589,1.04565,1.11941,1.0,0.000679989,0.000641299,-0.0166402,track,1096352658
2.42386,-0.654397,1.12185,1.0,0.000716861,0.000623197,-0.00409994,track,1096352658
1.57445,1.34789,1.20462,1.0,0.000770738,0.000602091,-0.00395184,track,1096352658
1.33408,-0.611187,1.21729,1.0,0.000696072,0.000632176,-0.0753002,track,1096352658
4.70973,-0.382598,1.2128,1.0,0.000642275,0.000650467,0.00151432,track,1096352658
0.911854,0.379281,1.37971,1.0,0.000679803,0.000629519,-0.0166968,track,1096352658
8.68452,-0.246681,1.37503,-1.0,0.000745026,0.000616102,0.0014458,track,1096352658
1.22013,0.889484,1.34977,-1.0,0.000618124,0.000643997,0.00142516,track,1096352658
6.82708,0.808852,1.40999,1.0,0.000650367,0.000632289,0.00144888,track,1096352658
11.2438,0.794346,1.40718,-1.0,0.000629908,0.000635867,0.00155197,track,1096352658
3.28547,0.707274,1.43692,-1.0,0.000820176,0.000607433,0.00208641,track,1096352658
3.49799,-0.0131808,1.54812,1.0,0.000668915,0.0006219,0.001415,track,1096352658
3.97843,0.11736,1.53994,-1.0,0.000683324,0.000621884,0.0015019,track,1096352658
1.02207,-0.169998,1.65702,1.0,0.00078255,0.000626273,-0.00419908,track,1096352658
0.981538,0.910147,1.69077,-1.0,0.000645466,0.000611498,0.00130521,track,1096352658
1.52769,-0.285719,1.93404,1.0,0.000753212,0.00063262,0.00150335,track,1096352658
2.42408,-0.835705,1.96064,1.0,0.000684149,0.000605214,0.00149486,track,1096352658
1.07377,-0.895533,2.00559,-1.0,0.000686359,0.000604216,0.00155612,track,1096352658
0.868193,-0.538046,1.99913,-1.0,0.000696175,0.000608976,0.00153978,track,1096352658
3.08377,-0.986525,2.03867,-1.0,0.000712168,0.00061581,0.00152302,track,1096352658
1.40993,-1.22722,2.3624,1.0,0.000674133,0.000572375,0.00169124,track,1096352658
0.794787,0.213611,2.83821,-1.0,0.000783739,0.000837081,-0.066364,track,1096352658
2.11292,2.40392,-3.07369,-1.0,0.000737478,0.000390837,0.00264329,track,1096352658
9.14368,2.33093,-3.04909,-1.0,0.000716661,0.000676718,0.00149453,track,1096352658
1.59686,2.29173,-3.06171,-1.0,0.000727703,0.000547219,0.00150069,track,1096352658
1.59866,2.24656,-2.70901,-1.0,0.000752289,0.000554116,-0.00428346,track,1096352658
0.938253,2.00911,-2.50572,1.0,0.000711504,0.000634701,0.00132013,track,1096352658
2.25887,2.23871,1.4836,1.0,0.000983845,0.000598133,-0.00400491,track,1096352658
2.04316,2.23277,1.45664,-1.0,0.000783479,0.000613841,-0.00287953,track,1096352658
0.981892,2.40781,1.95355,1.0,0.000613239,0.000576985,0.00097688,track,1096352658
2.62023,2.17399,2.30491,-1.0,0.000696777,0.000598087,0.00143402,track,1096352658
0.98644,2.05361,2.68208,-1.0,0.000731944,0.000641134,0.00137173,track,1096352658
1.1333,-2.27278,0.292464,-1.0,0.00070764,0.000653998,-0.0752746,track,1096352658
1.54639,-1.91502,-2.5123,1.0,0.000710997,0.000635579,0.00143039,track,1096352658
0.824253,-0.047854,-0.601429,-1.0,0.000678568,0.000557662,0.00137285,track,1096352658
8.21584,0.810787,1.43288,1.0,0.000822254,0.00060677,0.00139135,track,1096352658
12.5316,0.845132,1.371,1.0,0.000667224,0.000631755,0.00145129,track,1096352658
21.0787,0.837605,1.4156,-1.0,0.000696101,0.000624727,0.00140907,track,1096352658
1.38692,1.17935,1.44957,-1.0,0.000937654,0.000594426,0.00155819,track,1096352658
2.77128,-0.988811,1.85633,1.0,0.000743345,0.00062701,0.00146627,track,1096352658
2.61198,2.46158,0.343988,-1.0,0.000680138,0.000736182,-0.0038717,track,1096352658
2.47788,2.51128,0.714507,1.0,0.000788112,0.000544202,-0.00440162,track,1096352658
1.7432,2.28353,0.675508,-1.0,0.000656918,0.000701455,-0.00406363,track,1096352658
8.34424,2.42139,3.09046,1.0,0.000720165,0.000588767,0.00102625,track,1096352658
1.10756,-0.445657,-1.94748,-1.0,0.00024766,0.000808371,-0.00376175,track,1096352658
1.47971,1.24823,-1.21503,1.0,0.000794799,0.000648228,-0.00402527,track,1096352658
1.22646,1.24993,-3.12397,1.0,0.000720694,0.000666031,-0.00360204,track,1096352658
0.889007,-0.74263,0.872256,-1.0,0.000735323,0.00060881,-0.0753247,track,1096352658
1.51522,-1.86889,-1.03044,1.0,0.000618283,0.000565737,-0.075337,track,1096352658
1.777,-1.99762,0.584869,1.0,0.000835104,0.000445314,-0.0762002,track,1096352658
1.2111,-1.2806,-1.62163,-1.0,0.000635513,0.00062687,-0.0359361,track,1096352658
27.6081,1.41134,-1.46295,-1.0,0.000899124,0.00063978,0.0029771,track,1096352658
1.08179,-0.826086,0.947409,1.0,-0.000517163,0.00151182,-0.0755216,track,1096352658
2.00732,2.30775,-3.03617,-1.0,0.000730071,0.000543579,0.00291791,track,1096352658
1.12728,0.667448,-1.96308,-1.0,0.0048576,-0.00109062,-0.000529134,track,1096352658
15.6565,2.33506,-3.03132,1.0,0.000594829,0.00178164,0.0199594,track,1096352658
234.102,2.36761,-3.03411,-1.0,0.000451271,0.00311394,-0.0345312,track,1096352658
2.96112,2.37675,3.03146,-1.0,0.000723994,0.000640807,0.000498228,track,1096352658
1.06467,-2.39812,-2.85221,1.0,0.000620792,0.000955811,-0.0191671,track,1096352658
1.83061,-0.994471,-2.18319,-1.0,0.00491437,-0.0023239,0.0068009,track,1096352658
1.05371,0.365594,-0.453601,1.0,0.000172302,-0.000506461,0.000943153,track,1096352658
0.908196,0.359929,-0.564376,-1.0,0.00143681,0.00175008,0.00148721,track,1096352658
1.36602,-0.340039,0.344501,-1.0,0.000705054,0.000667449,0.00120886,track,1096352658
1.13199,-1.13563,0.682813,1.0,-0.00406405,0.0065044,-0.0583938,track,1096352658
1.75305,-0.24202,1.35184,1.0,0.00921727,-0.00126918,-0.0181866,track,1096352658
2.8732,-0.42043,1.18113,-1.0,-0.00406467,0.00258626,0.014171,track,1096352658
1.93182,-0.268825,1.28479,-1.0,-0.00784448,0.00313992,0.00501027,track,1096352658
2.6715,-0.609308,1.51492,-1.0,-0.00929726,0.00118114,0.0107296,track,1096352658
1.21292,-0.148339,2.36376,-1.0,0.000558029,0.000454384,0.00150589,track,1096352658
1.76699,1.81369,-2.94474,-1.0,0.00460522,-0.0188615,0.0305946,track,1096352658
3.84433,1.92626,-2.67127,1.0,-0.00653023,0.0148913,-0.043324,track,1096352658
1.00249,1.89814,-2.43787,-1.0,-0.0114255,0.0149448,0.0873001,track,1096352658
1.12798,1.90346,2.55358,1.0,0.00996805,0.0144465,0.275934,track,1096352658
5.62799,2.26341,-3.05075,1.0,0.00109804,-0.00352235,0.000315987,track,1096352658
4.19874,2.37958,-2.9714,1.0,0.000865135,-0.00021576,-0.00129874,track,1096352658
1.36079,-1.67879,-0.898521,-1.0,-0.00929486,-0.00734784,-0.0485332,track,1096352658
1.24894,-1.83862,-2.54884,-1.0,-0.00518229,0.00938171,0.00187242,track,1096352658
1.10673,-2.20451,-2.13573,1.0,-0.0396412,0.0261806,0.291699,track,1096352658
2.09803,-2.20601,-2.47445,-1.0,0.000721235,0.000618643,-0.0741695,track,1096352658
3.12969,-0.0827642,0.880464,1.0,-0.0008081,0.00188412,-0.0219543,track,1096352658
1.09544,-0.353675,1.3978,1.0,0.0148933,-0.00185546,-0.0132177,track,1096352658
4.09242,-0.428452,1.16611,-1.0,-0.00312548,0.00226868,0.00652222,track,1096352658
2.77074,0.758374,1.43818,1.0,0.000161324,0.000695317,0.00398055,track,1096352658
9.7814,0.83182,1.39157,1.0,0.000889748,0.000589996,0.00878394,track,1096352658
1.01189,-0.399221,1.86699,1.0,0.0239141,0.00770033,-0.0332514,track,1096352658
20.3976,0.834334,1.41267,-1.0,-0.000702506,0.000847614,0.00371231,track,1096352658
11.5465,0.806295,1.40676,-1.0,0.000298602,0.000691096,-0.00811471,track,1096352658
0.74468,0.811633,0.833409,-1.0,-0.061183,0.0568411,0.0410524,track,1096352658
3.20885,1.43779,-1.42578,1.0,-0.000256556,0.000477941,0.00137086,track,1096352658
3.64834,1.41328,-1.40686,1.0,-0.000502094,0.00041831,0.00254411,track,1096352658
10.466,1.43715,-1.44348,1.0,0.000290554,0.000565544,0.00144935,track,1096352658
3.30423,1.47779,-1.62119,-1.0,0.0243503,-0.000574706,0.00528808,track,1096352658
2.25433,1.45822,-1.59182,-1.0,0.0102214,0.000418989,0.0124474,track,1096352658
1.17562,1.5225,0.336996,1.0,0.0272702,-0.0751232,-0.0487157,track,1096352658
1.06571,1.48748,-1.03184,1.0,-0.0799919,-0.0476458,0.0727877,track,1096352658
0.81036,-1.43975,-1.63535,1.0,-0.0130514,0.00151969,-0.225399,track,1096352658
0.990886,-1.70452,-2.83613,-1.0,0.000730813,0.00057914,-0.0755568,track,1096352658
27.6081,1.41134,-1.46295,-1.0,0.000899124,0.00063978,0.0029771,muon,1096352658
2.85493,-0.803993,-2.94535,1.0,0.000723816,0.000599818,-0.034949,track,1096383998
1.5228,-0.265138,-2.98667,-1.0,0.000729112,0.000572522,-0.00260941,track,1096383998
0.822187,-1.50471,-2.96924,-1.0,0.000686197,0.00081906,-0.0163166,track,1096383998
1.10584,1.64285,-2.93946,-1.0,0.000786882,0.000292417,-0.0351464,track,1096383998
1.48793,0.0757606,-2.75095,-1.0,0.000675166,0.000738278,0.037247,track,1096383998
1.8815,0.803596,-2.49437,1.0,0.00071419,0.000629722,-0.0251803,track,1096383998
2.53278,1.63251,-2.33292,1.0,0.00071031,0.000631297,-0.0251728,track,1096383998
1.46182,-1.13509,-2.35408,-1.0,0.000747273,0.000594889,-0.025344,track,1096383998
0.849116,0.389907,-2.16538,1.0,0.000685397,0.000645695,-0.0847708,track,1096383998
6.18299,-1.75567,-1.7051,1.0,0.000763527,0.000615832,-0.0165863,track,1096383998
0.99803,-1.16009,-1.66004,1.0,0.000594739,0.000632875,-0.0166317,track,1096383998
14.3322,-1.65842,-1.64009,-1.0,0.000658101,0.000625973,-0.0170727,track,1096383998
11.5832,-1.74323,-1.62784,-1.0,0.000653218,0.00062547,-0.0168271,track,1096383998
1.26593,-1.04875,-1.56696,-1.0,0.000626977,0.000621721,-0.0255153,track,1096383998
1.46336,1.41449,-1.07477,1.0,0.000718988,0.000615975,0.0371098,track,1096383998
1.1989,-0.574158,-0.953376,-1.0,0.000748681,0.000642485,-0.0254799,track,1096383998
1.4604,0.630157,-0.870499,-1.0,0.000644352,0.000564939,-0.0849549,track,1096383998
0.827921,-0.850735,-0.873853,-1.0,0.000742713,0.000643881,-0.0503964,track,1096383998
0.904039,-1.50585,-0.869841,-1.0,0.000818044,0.000704212,-0.0194678,track,1096383998
1.57898,1.05562,-0.798405,-1.0,0.000745977,0.000648564,-0.0348521,track,1096383998
2.29029,-0.0389028,-0.557751,1.0,0.000708488,0.000605266,-0.034995,track,1096383998
0.927002,-1.59187,-0.564008,-1.0,0.000840187,0.000813703,-0.0350166,track,1096383998
1.39305,-0.43843,-0.541468,-1.0,0.000750296,0.000668713,-0.00269579,track,1096383998
0.933809,-0.239665,-0.323729,1.0,0.000691746,0.000535732,-0.0166575,track,1096383998
2.07144,-0.387488,-0.237966,1.0,0.000807504,0.000980002,-0.0166224,track,1096383998
3.13413,-0.729775,-0.186471,-1.0,0.000764596,0.000854735,-0.0161368,track,1096383998
1.02763,-1.71984,-0.00787486,-1.0,0.000714016,0.000404539,-0.0850803,track,1096383998
0.818619,0.200196,0.124668,-1.0,0.000720205,0.000615255,-0.035,track,1096383998
0.97077,0.92247,0.165841,-1.0,0.000718541,0.000627009,-0.0350729,track,1096383998
1.02001,0.384635,0.197559,-1.0,0.000738906,0.000531691,-0.0111494,track,1096383998
0.870045,1.79544,0.240211,-1.0,0.000727416,0.000589458,-0.0347927,track,1096383998
0.788174,-1.21286,0.390512,1.0,0.00069543,0.000682681,-0.0169722,track,1096383998
0.991726,-1.73159,0.496274,1.0,0.000721731,0.000618092,-0.0345395,track,1096383998
0.98587,-0.830476,0.508251,-1.0,0.000729479,0.00060565,-0.0164341,track,1096383998
0.760048,-0.923791,0.604256,1.0,0.000764736,0.00055424,-0.0848968,track,1096383998
2.07419,-0.753285,1.11876,-1.0,0.000701823,0.000630737,-0.0166976,track,1096383998
1.77218,-1.08173,1.29339,1.0,0.000734067,0.000617788,-0.0166777,track,1096383998
2.00681,-0.957032,1.26732,-1.0,0.000640274,0.000646783,-0.0166163,track,1096383998
1.0322,-0.580295,1.6054,1.0,0.000797673,0.000621401,0.0371039,track,1096383998
0.768122,0.603177,1.5382,-1.0,0.000765163,0.000621066,-0.0347214,track,1096383998
3.29104,-0.0902888,1.6598,1.0,0.000726699,0.000622176,-0.0166098,track,1096383998
1.5752,-0.56439,1.6528,-1.0,0.000687384,0.000618904,-0.0166203,track,1096383998
4.83445,-0.402308,1.75652,1.0,0.000679534,0.000613923,-0.016656,track,1096383998
18.9786,-0.210379,1.77799,1.0,0.000671195,0.000611252,-0.0166391,track,1096383998
17.5229,-0.199057,1.79411,1.0,0.000694829,0.000615791,-0.0167162,track,1096383998
1.07964,0.0886098,1.78086,-1.0,0.000798467,0.000642759,-0.0847408,track,1096383998
13.9314,-0.275179,1.81862,-1.0,0.000723649,0.000622405,-0.0165674,track,1096383998
15.8163,-0.281456,1.86393,-1.0,0.000687368,0.000611605,-0.0166038,track,1096383998
3.57572,-0.202283,1.88505,-1.0,0.00070215,0.000615637,-0.0165731,track,1096383998
2.14889,-0.722285,1.93049,1.0,0.000693021,0.000611268,-0.0166235,track,1096383998
3.06514,0.0688279,1.92376,-1.0,0.00069651,0.00061276,-0.0165502,track,1096383998
1.53497,-0.264778,2.07005,1.0,0.00075136,0.000638419,-0.0166017,track,1096383998
0.869998,1.76922,2.24787,-1.0,0.000743299,0.000640818,-0.0251229,track,1096383998
0.78426,0.155723,2.45754,1.0,0.000699998,0.000598928,-0.0350492,track,1096383998
0.767588,1.45773,2.35923,-1.0,0.000860764,0.000756138,0.0370989,track,1096383998
0.936118,-1.47187,2.65398,1.0,0.00065453,0.000497002,-0.0161329,track,1096383998
2.37074,1.10937,2.62077,-1.0,0.000715356,0.000614038,-0.0252847,track,1096383998
1.40015,-1.33637,2.6264,-1.0,0.000683469,0.000559283,-0.0348154,track,1096383998
0.854681,-1.59869,2.82454,-1.0,0.00073759,0.000674496,-0.020381,track,1096383998
1.05053,-0.313369,2.941,1.0,0.000711577,0.000584648,-0.0349885,track,1096383998
1.22755,0.589799,3.03587,1.0,0.000712442,0.000551225,-0.0253492,track,1096383998
1.75706,-1.14326,-3.13644,1.0,0.000719059,0.000667008,-0.0349399,track,1096383998
1.82264,2.15766,2.12655,-1.0,0.000748301,0.000638329,-0.011064,track,1096383998
1.25285,-2.02698,-1.76879,1.0,0.000138643,0.00073905,-0.0393141,track,1096383998
1.11352,-2.3663,-0.442565,-1.0,0.000720893,0.000625825,-0.0342877,track,1096383998
0.990229,-2.11717,1.26233,1.0,0.000797868,0.00059796,-0.0505422,track,1096383998
0.980408,-2.26814,1.88192,-1.0,0.000890887,0.000676904,-0.0241302,track,1096383998
2.87062,-0.869353,-0.249852,1.0,0.000727266,0.000647875,-0.0166696,track,1096383998
0.93091,0.0793248,-0.0840999,-1.0,0.000730042,0.000734467,-0.017206,track,1096383998
5.80465,-0.171469,0.0630529,-1.0,0.000724444,0.000560054,-0.0168782,track,1096383998
3.08982,-1.73295,-1.61726,-1.0,0.000318759,0.000640253,-0.0170525,track,1096383998
1.09105,-1.72515,2.36602,1.0,0.000773208,0.000675303,-0.0165754,track,1096383998
1.07241,-2.42095,1.97579,1.0,0.00102445,0.000753303,-0.0349497,track,1096383998
3.87563,1.2251,2.59554,1.0,0.000731589,0.000641203,-0.0252811,track,1096383998
0.849109,0.288048,-2.18725,-1.0,0.000671178,0.000656645,-0.025446,track,1096383998
1.2454,2.29446,1.22474,1.0,0.000488471,0.000705106,-0.0125813,track,1096383998
2.68287,-1.85915,-1.88543,1.0,0.0143614,-0.00381351,-0.0293362,track,1096383998
1.85826,0.348306,3.01733,-1.0,0.00106786,0.00341131,-0.0321418,track,1096383998
1.06971,2.22,1.16215,1.0,-0.00959931,0.00508497,0.0177588,track,1096383998
0.883458,-1.80264,-1.40661,1.0,-0.0173797,-0.00237977,-0.0276909,track,1096383998
1.36885,-0.961627,-1.51042,-1.0,-0.0143891,-0.000290123,-0.066138,track,1096383998
1.72396,-0.319331,0.0658394,1.0,0.00142512,-0.0100278,0.0222392,track,1096383998
1.36169,0.475542,0.256969,-1.0,0.00451236,-0.0137896,0.0597276,track,1096383998
2.44291,0.344388,1.82203,-1.0,0.00534824,0.00180963,-0.0191439,track,1096383998
1.39854,1.3739,-2.83801,-1.0,-0.00631352,0.0231286,0.232291,track,1096383998
0.784954,1.61758,1.05325,1.0,0.115348,-0.0646081,0.235105,track,1096383998
1.08877,-1.21082,2.50375,1.0,0.00932031,0.0122774,-0.381544,track,1096383998
1.25439,-1.74245,-1.24004,1.0,-0.0615633,-0.0207744,-0.0124954,track,1096383998
1.47621,-1.642,-0.578264,1.0,-0.0233291,-0.0362207,-0.0400399,track,1096383998
0.962954,-1.60129,-0.532923,-1.0,-0.00391124,-0.00722957,-0.0220822,track,1096383998
7.15504,-1.72174,-1.72882,-1.0,0.0229062,-0.0029064,-0.0809318,track,1096383998
4.98675,-1.79704,-1.55792,1.0,-0.00129321,0.000594818,-0.00796945,track,1096383998
1.19441,-1.79501,-1.12299,1.0,-0.098937,-0.0472538,-0.130253,track,1096383998
1.03371,-1.80076,-1.93459,-1.0,0.0577026,-0.0210567,-0.0620555,track,1096383998
2.83934,-1.68688,-1.64064,-1.0,0.00841418,8.67836e-05,-0.0580372,track,1096383998
6.18299,-1.75567,-1.7051,1.0,0.000763527,0.000615832,-0.0165863,muon,1096383998
1.25285,-2.02698,-1.76879,1.0,0.000138643,0.00073905,-0.0393141,muon,1096383998
4.98675,-1.79704,-1.55792,1.0,-0.00129321,0.000594818,-0.00796945,muon,1096383998
0.960795,1.55049,-3.13743,-1.0,0.00069972,0.000716632,0.00664538,track,22021183
0.841627,1.28231,-3.03046,1.0,0.000705532,0.000583084,-0.00126541,track,22021183
1.04905,-0.51892,-2.99928,1.0,0.00068492,0.00073013,-0.0171589,track,22021183
0.763732,0.131953,-3.08131,-1.0,0.000700386,0.000608448,-0.0100616,track,22021183
1.01788,-0.540172,-3.03788,-1.0,0.000711617,0.000507727,-0.0172155,track,22021183
3.04441,-1.28328,-2.91206,1.0,0.000705612,0.000613441,0.00341097,track,22021183
0.757181,1.11549,-2.7466,1.0,0.000792761,0.00041704,0.0137912,track,22021183
0.968621,0.368399,-2.81962,-1.0,0.000681277,0.000687038,-0.0283683,track,22021183
1.09322,-1.27887,-2.68561,-1.0,0.000742246,0.000547817,-0.0283032,track,22021183
0.829994,1.60932,-2.52293,1.0,0.000706615,0.000627378,-0.017512,track,22021183
0.905941,0.676271,-2.59565,-1.0,0.000737215,0.000577845,0.0138703,track,22021183
0.746004,-1.32419,-2.48758,1.0,0.00072127,0.000607114,-0.0498941,track,22021183
1.27271,-1.37841,-2.57651,-1.0,0.000703882,0.000630205,-0.0173397,track,22021183
1.07952,-1.39325,-2.44328,1.0,0.000693513,0.000642502,-0.0621504,track,22021183
0.902531,-1.09577,-2.41018,1.0,0.00066202,0.000679644,-0.0167699,track,22021183
0.767258,-0.685638,-2.40442,-1.0,0.000462984,0.000895366,-0.084018,track,22021183
2.03464,-1.76232,-2.33979,-1.0,0.000686995,0.000651216,0.0138366,track,22021183
1.13494,0.3829,-2.00877,1.0,0.000763649,0.000608666,-0.000514522,track,22021183
1.77931,-1.34344,-1.98368,-1.0,0.000749871,0.000616163,0.0320874,track,22021183
