pt,eta,phi,charge,pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,particle_type,event_id
5.17171,4.27525,-0.451431,0.0,,,,,,,tau,272823854
5.79615,1.51134,-1.63295,0.0,,,,,,,tau,272823854
3.66879,3.59124,-1.31526,0.0,,,,,,,tau,272823854
5.4035,-3.80906,2.86489,0.0,,,,,,,tau,272823854
5.44224,3.98141,0.483158,0.0,,,,,,,tau,272823854
3.52369,-4.59078,-0.43273,0.0,,,,,,,tau,272823854
5.61228,2.74426,-2.71941,0.0,,,,,,,tau,272823854
3.4674,-2.67881,-2.10212,0.0,,,,,,,tau,272823854
3.45978,-3.02723,0.0359079,0.0,,,,,,,tau,272823854
5.68181,-2.89254,-1.43994,0.0,,,,,,,tau,272823854
2.80872,1.64017,1.83003,-1.0,,,,,,,tau,272823854
1.22027,-1.4579,0.57222,1.0,,,,,,,tau,272823854
2.29435,-2.64586,1.77121,1.0,,,,,,,tau,272823854
4.33834,-0.0568448,1.75564,1.0,,,,,,,tau,272823854
2.38903,-1.48681,2.34092,-1.0,,,,,,,tau,272823854
1.13066,-0.0285346,0.0551033,-1.0,,,,,,,tau,272823854
0.726386,2.24774,0.787314,1.0,,,,,,,tau,272823854
4.97272,-1.07592,-2.01012,-1.0,,,,,,,tau,272823854
1.59175,-1.46908,0.856492,-1.0,,,,,,,tau,272823854
1.87862,-0.719111,1.70574,-1.0,,,,,,,tau,272823854
2.24278,-1.68522,-0.791081,1.0,,,,,,,tau,272823854
2.15288,0.0531993,-1.52582,1.0,,,,,,,tau,272823854
23.9994,-1.25369,-0.0684999,,0.00075155,0.000610506,0.0458205,,,,photon,651977709
42.9484,-2.65227,3.02542,,0.00075155,0.000610506,0.0458205,,,,photon,651977709
1.48881,-1.84378,-3.05102,1.0,0.000716576,0.000755012,0.0515328,-0.307442,-0.0279229,-0.951157,track,651977709
5.04909,1.63207,-3.02539,1.0,0.00072381,0.000592443,-0.0442315,-0.37411,-0.0436712,0.926355,track,651977709
3.63385,1.85337,-3.03646,-1.0,0.000722032,0.000606464,-0.0445656,-0.304215,-0.0321028,0.952062,track,651977709
1.13128,0.925577,-2.94729,-1.0,0.000719548,0.000636958,-0.0123675,-0.672129,-0.132263,0.728525,track,651977709
1.02848,1.61319,-2.85481,1.0,0.00071561,0.000643109,-0.0121173,-0.367633,-0.10842,0.923629,track,651977709
1.10734,0.932364,-2.85833,-1.0,0.000733671,0.000596378,0.0457322,-0.65447,-0.190507,0.731694,track,651977709
3.7501,-0.588695,-2.66693,1.0,0.000712363,0.000626041,-0.103729,-0.754829,-0.387863,-0.528956,track,651977709
0.89418,1.54702,-2.65135,-1.0,0.000769914,0.000536153,0.0503951,-0.359331,-0.191773,0.913293,track,651977709
2.47054,0.266815,-2.61385,-1.0,0.000734009,0.000603695,0.0457575,-0.834079,-0.486178,0.260659,track,651977709
1.44068,-0.580547,-2.59555,-1.0,0.000710163,0.000641681,0.0294046,-0.72836,-0.442601,-0.523063,track,651977709
3.454,-1.02108,-2.44313,1.0,0.000721216,0.000621517,0.0458022,-0.48835,-0.410048,-0.770308,track,651977709
1.48643,-0.51981,-2.32666,1.0,0.000768672,0.000572375,-0.025736,-0.602647,-0.639343,-0.477553,track,651977709
2.46767,0.650203,-2.3064,1.0,0.000742143,0.000600328,0.0458139,-0.55051,-0.608257,0.571807,track,651977709
3.06821,0.476256,-2.23804,-1.0,0.000770556,0.000579476,0.0458483,-0.554712,-0.704154,0.44324,track,651977709
0.910252,0.176179,-2.1107,1.0,0.000405294,0.000805996,-0.0122689,-0.506177,-0.844617,0.174379,track,651977709
1.25362,0.358489,-2.18413,-1.0,0.000742333,0.000602609,0.0295032,-0.540493,-0.767862,0.343883,track,651977709
1.12543,0.072828,-2.17119,-1.0,0.000745979,0.000598901,-0.103765,-0.563476,-0.822927,0.0726996,track,651977709
1.49536,1.08341,-1.83003,-1.0,0.000503457,0.000674494,-0.0476239,-0.155679,-0.587023,0.794461,track,651977709
3.21378,0.179924,-1.70733,1.0,0.000764134,0.000606248,0.0742216,-0.133935,-0.974872,0.178007,track,651977709
0.748046,1.35022,-1.72105,-1.0,0.00053463,0.00064423,-0.0251895,-0.0727083,-0.480265,0.874105,track,651977709
0.802957,0.647593,-1.32777,-1.0,0.000485534,0.000562616,-0.103212,0.197712,-0.797469,0.570047,track,651977709
1.20397,1.8588,-1.2958,-1.0,0.000809939,0.000640384,-0.0260466,0.0826382,-0.29289,0.952568,track,651977709
1.29183,-1.54915,-1.17618,1.0,0.000761538,0.000625636,0.0461416,0.156284,-0.375269,-0.913646,track,651977709
0.958557,-2.22222,-1.09701,1.0,0.000696651,0.000592966,0.0720729,0.0977414,-0.190624,-0.976785,track,651977709
1.31831,-0.352085,-0.784621,1.0,0.000622927,0.000507889,0.0310988,0.665951,-0.664917,-0.338223,track,651977709
0.852663,-0.175802,-0.636826,1.0,0.000802818,0.000711047,0.0503972,0.791721,-0.585574,-0.174013,track,651977709
2.08352,1.53835,-0.664947,-1.0,0.000745478,0.000633033,0.0459289,0.323074,-0.253311,0.911842,track,651977709
2.06581,-1.6185,-0.559661,-1.0,0.00075864,0.000657999,0.0526369,0.323221,-0.202491,-0.924406,track,651977709
1.02208,-0.986986,-0.31071,1.0,0.000739854,0.000645718,0.045689,0.623147,-0.200099,-0.756074,track,651977709
1.02078,0.331485,-0.238895,1.0,0.000740755,0.000657649,0.0515594,0.920559,-0.224199,0.319854,track,651977709
1.18217,1.01697,-0.252509,-1.0,0.000723338,0.000587081,0.0527923,0.619411,-0.159818,0.768628,track,651977709
0.764354,-1.16316,-0.243326,-1.0,0.000736868,0.000672751,-0.025046,0.552619,-0.137185,-0.822066,track,651977709
1.02298,0.660076,0.0227913,1.0,0.000727865,0.000683843,0.0504711,0.815532,0.0185903,0.578414,track,651977709
1.04565,0.777707,0.329814,-1.0,0.000748993,0.00053486,-0.0443042,0.71785,0.245733,0.651388,track,651977709
2.45986,0.21132,0.396497,-1.0,0.000749197,0.00056409,0.0456624,0.9022,0.377724,0.208229,track,651977709
2.87652,1.31762,0.486117,-1.0,0.00072012,0.000618308,-0.0442907,0.441822,0.233463,0.866192,track,651977709
0.761778,1.43172,0.67334,1.0,0.000875927,0.000428102,0.04522,0.353346,0.281866,0.892019,track,651977709
1.63649,0.0651373,0.726578,1.0,0.000710299,0.000628522,-0.0478579,0.745869,0.662909,0.0650453,track,651977709
0.877175,-1.06683,0.674504,-1.0,0.000710342,0.000635581,0.045611,0.480587,0.384283,-0.788266,track,651977709
0.863294,-0.626557,0.738494,-1.0,0.000750456,0.000588999,0.0526255,0.614805,0.559677,-0.555677,track,651977709
1.74957,-0.794095,0.821234,-1.0,0.0007475,0.000590008,-0.103929,0.511418,0.549452,-0.660722,track,651977709
0.988365,-1.56263,0.996405,1.0,0.000762905,0.000589517,-0.0473626,0.21816,0.337093,-0.915846,track,651977709
0.786408,1.52318,0.931575,-1.0,0.000645001,0.000674701,0.0506378,0.248322,0.334066,0.90925,track,651977709
1.26404,1.23083,1.02535,1.0,0.000664197,0.000651121,-0.0477788,0.279215,0.460101,0.842821,track,651977709
1.5294,-1.18525,1.30499,1.0,0.000780541,0.000598135,0.0456635,0.146867,0.539466,-0.8291,track,651977709
0.909148,-1.16267,1.25617,-1.0,0.000718558,0.00061592,0.0294982,0.176274,0.541657,-0.821909,track,651977709
0.911035,-0.161995,1.30189,-1.0,0.000716505,0.000619446,-0.10374,0.26223,0.951549,-0.160593,track,651977709
1.13672,-0.662249,1.32063,-1.0,0.000756053,0.000605257,0.0457191,0.201697,0.789356,-0.579858,track,651977709
0.819157,-0.448693,1.47544,1.0,0.000746451,0.000610476,0.0459829,0.0863704,0.903021,-0.420824,track,651977709
1.59898,1.69217,1.52017,-1.0,0.000784421,0.000610141,0.0286671,0.0180247,0.35571,0.934423,track,651977709
1.17266,-0.630047,1.73724,1.0,0.000722781,0.000610782,0.0504878,-0.137475,0.818317,-0.558084,track,651977709
1.16562,-0.862962,1.93133,1.0,0.000805263,0.000640266,0.0528369,-0.252693,0.67026,-0.697781,track,651977709
1.13181,-0.627712,1.96894,1.0,0.000889884,0.000679784,0.0456769,-0.322135,0.765875,-0.556475,track,651977709
0.914338,-0.267864,1.99014,-1.0,0.00137943,0.000902309,0.0429828,-0.392982,0.881539,-0.261636,track,651977709
0.922563,-1.08986,1.99032,-1.0,0.000845148,0.00067746,-0.103925,-0.246109,0.551812,-0.796827,track,651977709
0.872927,-1.69096,2.02788,-1.0,0.000771004,0.000634315,0.0293385,-0.157365,0.319965,-0.934269,track,651977709
1.42059,-1.4686,2.14114,1.0,0.000800064,0.000673845,-0.103777,-0.236113,0.368094,-0.89931,track,651977709
1.65125,-0.175004,2.12922,-1.0,0.000727067,0.00062088,-0.0478881,-0.521835,0.83527,-0.173239,track,651977709
1.42703,-0.113482,2.22541,1.0,0.000797665,0.000664758,0.0460191,-0.604954,0.788202,-0.112997,track,651977709
2.19457,1.3836,2.24603,-1.0,0.000735456,0.000617249,0.0458144,-0.294856,0.368197,0.881754,track,651977709
0.760674,1.30524,2.25038,-1.0,0.00070606,0.000600677,-0.0121334,-0.317436,0.392877,0.863065,track,651977709
2.11576,1.37242,2.29515,-1.0,0.000744457,0.000625739,0.0458911,-0.315669,0.35677,0.879243,track,651977709
2.73206,-0.86902,2.38216,1.0,0.00068977,0.000581122,-0.0256875,-0.517292,0.491103,-0.700876,track,651977709
1.24357,-0.338497,2.37522,-1.0,0.000614963,0.000493585,0.0459124,-0.681039,0.655608,-0.326135,track,651977709
1.29943,-0.717169,2.38104,-1.0,0.000729429,0.000626066,-0.0476726,-0.571167,0.543466,-0.615153,track,651977709
1.79602,-1.89022,2.44672,-1.0,0.000710913,0.000592053,0.0350521,-0.226862,0.189103,-0.955392,track,651977709
0.842139,0.709745,2.62701,1.0,0.000744818,0.00063992,0.0460607,-0.689436,0.389803,0.610517,track,651977709
0.772874,-1.51484,2.63454,1.0,0.000827139,0.000790953,0.0350426,-0.366647,0.203668,-0.907794,track,651977709
1.04189,1.30471,2.74973,1.0,0.000727979,0.000609326,0.0463236,-0.467018,0.192989,0.862931,track,651977709
1.67042,-0.533084,2.77383,-1.0,0.000737612,0.000654621,-0.0258245,-0.81462,0.313862,-0.487735,track,651977709
2.27068,-1.94471,2.80736,-1.0,0.000740663,0.000645654,0.0452626,-0.26481,0.0919588,-0.959906,track,651977709
0.750875,1.25426,2.90863,-1.0,0.000761217,0.000747196,0.0465983,-0.513377,0.121807,0.849475,track,651977709
0.741447,1.34195,-3.1223,1.0,0.000727337,0.000627867,0.029538,-0.489166,-0.00943768,0.87214,track,651977709
2.62023,2.11524,-1.37168,-1.0,0.000862816,0.000639086,0.04581,0.0470288,-0.233052,0.971326,track,651977709
2.29284,1.95437,-0.691811,1.0,0.000646765,0.000510426,0.0606423,0.213881,-0.177176,0.960658,track,651977709
1.63024,2.23299,-0.542923,-1.0,0.000833662,0.000785536,0.0453652,0.181496,-0.109516,0.977274,track,651977709
1.30259,2.21109,-0.433997,1.0,0.000616234,0.000372218,0.0311476,0.196485,-0.0910644,0.976269,track,651977709
1.34389,2.58706,2.0362,1.0,0.0010254,0.000769959,-0.0468056,-0.067154,0.13372,0.988741,track,651977709
1.06148,2.25026,2.38292,-1.0,0.000677588,0.000557179,0.0501269,-0.151269,0.143391,0.978037,track,651977709
2.41325,2.24902,2.97745,-1.0,0.000732889,0.000635061,0.0458291,-0.205878,0.0340997,0.977983,track,651977709
1.08694,-2.5198,0.5471,1.0,0.000796502,0.00049973,0.0293953,0.136573,0.0831899,-0.987131,track,651977709
1.58374,-2.67684,1.21374,1.0,0.000751656,0.000603981,0.029596,0.0478527,0.128277,-0.990583,track,651977709
1.31332,-2.4839,1.97843,-1.0,0.00078538,0.000636356,0.0466495,-0.0656828,0.152106,-0.986179,track,651977709
1.21355,-2.15414,2.66048,1.0,0.00041813,1.31928e-05,0.0604246,-0.202938,0.105939,-0.973444,track,651977709
1.62249,-2.58348,2.70425,1.0,0.000789646,0.000741567,0.0463112,-0.136032,0.0636002,-0.988661,track,651977709
2.84019,-2.39551,2.72754,-1.0,0.000740132,0.00063352,0.0605473,-0.165477,0.0727208,-0.983529,track,651977709
1.18719,-2.2186,3.03615,-1.0,0.000745435,0.000766511,0.0462073,-0.213785,0.0226269,-0.976619,track,651977709
0.991575,1.34448,2.46571,1.0,0.000668762,0.000536881,0.0460192,-0.380855,0.305399,0.872744,track,651977709
1.45856,-0.487169,-3.09898,-1.0,0.000724077,0.000729654,0.0458277,-0.891225,-0.0379963,-0.451967,track,651977709
1.88704,-2.01203,-2.55912,-1.0,0.000783271,0.000529956,0.0458963,-0.219412,-0.144529,-0.964868,track,651977709
0.99738,-1.13064,-1.02979,1.0,0.000710416,0.000600913,0.0459645,0.301129,-0.501213,-0.811238,track,651977709
1.33937,1.15767,-0.634671,-1.0,0.000574923,0.000402803,0.0456688,0.460582,-0.339123,0.82028,track,651977709
3.93101,-1.27453,-0.0103939,1.0,0.000728966,0.000600103,0.0458545,0.518566,-0.00539011,-0.855021,track,651977709
1.88194,7.52491e-05,-0.0238959,-1.0,0.000728506,0.000588059,0.045745,0.999715,-0.0238936,7.52491e-05,track,651977709
2.79001,-0.348424,0.213207,1.0,0.000712127,0.000690503,0.0458169,0.920892,0.19937,-0.334977,track,651977709
1.2866,0.443556,0.365045,-1.0,0.000727375,0.000616619,0.0457557,0.849193,0.324539,0.416588,track,651977709
5.33381,0.467875,1.14954,-1.0,0.000753055,0.000601406,0.0458665,0.367902,0.821056,0.436481,track,651977709
1.42046,-2.21417,-2.83072,1.0,0.000757821,0.000522799,0.0456998,-0.205563,-0.0660458,-0.976413,track,651977709
1.3983,-2.15252,-2.43407,1.0,0.000735657,0.000604459,0.0456105,-0.174253,-0.149025,-0.973359,track,651977709
1.07783,1.92096,2.06917,1.0,0.000219244,0.000333888,0.0527015,-0.137079,0.251897,0.957997,track,651977709
1.14279,2.32278,2.60274,1.0,0.000684261,0.000536302,0.0501202,-0.166628,0.0996226,0.980974,track,651977709
1.14237,-0.0851372,0.347842,1.0,0.000729067,0.000594392,-0.044192,0.936713,0.339639,-0.0849321,track,651977709
0.96153,1.9808,-0.00564568,1.0,0.000720467,0.000591489,-0.0484198,0.270761,-0.00152865,0.962645,track,651977709
0.968914,0.310021,-2.31133,-1.0,0.000714943,0.000624556,0.0295067,-0.643506,-0.704007,0.300457,track,651977709
0.869754,-1.23308,-0.227585,1.0,0.000769703,0.00079477,0.0292292,0.523322,-0.1212,-0.843472,track,651977709
1.89306,-0.452519,0.163019,-1.0,0.000725864,0.000623609,0.0294186,0.89367,0.14699,-0.423968,track,651977709
0.986976,0.927466,2.41625,-1.0,0.000564331,0.000428803,0.0293714,-0.511874,0.453813,0.72941,track,651977709
1.26242,1.60006,1.20645,-1.0,0.000693246,0.00062607,0.029429,0.138243,0.362492,0.921677,track,651977709
0.97728,-2.13881,-0.165598,1.0,0.000919245,0.00175888,0.0288702,0.229187,-0.0383036,-0.972629,track,651977709
0.832335,-1.70559,-1.79098,1.0,0.00115842,0.000515985,0.0520213,-0.0768193,-0.343232,-0.936104,track,651977709
1.38394,-1.2241,0.559064,1.0,0.000783334,0.000526049,0.0525766,0.458848,0.287077,-0.84086,track,651977709
0.924672,-0.767541,-0.42509,1.0,0.00057868,0.000317315,-0.104288,0.695789,-0.314978,-0.645497,track,651977709
1.29455,-1.95469,1.76009,1.0,0.000546909,0.000587423,-0.103914,-0.0522451,0.272689,-0.960683,track,651977709
0.990709,-1.80069,1.50048,-1.0,0.00089983,0.000603226,-0.0257708,0.0225953,0.320801,-0.946877,track,651977709
1.60251,-1.12973,2.23657,1.0,0.000632149,0.000544685,-0.0257147,-0.361424,0.460183,-0.810928,track,651977709
2.39839,-1.22544,1.93369,1.0,0.00101222,0.000725687,-0.0259009,-0.191918,0.505431,-0.841253,track,651977709
1.28052,-0.880751,2.5647,-1.0,0.000639044,0.000487315,-0.0259141,-0.592931,0.385841,-0.706795,track,651977709
1.82847,-2.25965,-1.15752,-1.0,0.000689172,0.00059311,0.0626899,0.0829422,-0.189137,-0.978441,track,651977709
0.933736,0.704799,-2.37452,1.0,-0.00238388,0.00384211,0.0525145,-0.571918,-0.551334,0.607405,track,651977709
0.787754,1.27125,-1.56964,-1.0,0.00610442,0.000617239,0.0519757,0.000599777,-0.52005,0.854136,track,651977709
0.869985,-0.149277,-0.689865,-1.0,0.000725525,0.000606918,0.051535,0.762817,-0.629407,-0.148178,track,651977709
0.882025,0.186607,0.241059,1.0,0.00145234,-0.00232781,0.051705,0.95442,0.234634,0.184471,track,651977709
1.65281,-0.0407561,0.175461,-1.0,0.000914235,-0.00043963,0.0296016,0.983829,0.174417,-0.0407336,track,651977709
1.03914,0.461734,1.66871,-1.0,0.000793413,0.000618192,0.0504677,-0.0881868,0.897794,0.431496,track,651977709
1.25073,2.092,1.96304,-1.0,-0.0111447,-0.00430526,0.0677354,-0.0929566,0.224707,0.969982,track,651977709
0.999809,-2.10753,0.361339,-1.0,0.00239666,-0.00379805,0.0800349,0.22407,0.0846832,-0.970887,track,651977709
2.97025,-2.26306,-0.778261,-1.0,-0.000357771,-0.000492549,0.0593753,0.146582,-0.144505,-0.978587,track,651977709
2.72234,-2.1855,2.91995,-1.0,-0.000385789,-0.00428011,-0.0835063,-0.216605,0.0488101,-0.975038,track,651977709
1.15619,2.41153,-2.36069,-1.0,0.0025341,-0.00121427,-0.0305339,-0.126376,-0.125245,0.984044,track,651977709
1.73803,2.3164,-0.452017,1.0,0.00622295,0.0119069,0.134517,0.175735,-0.0853274,0.980733,track,651977709
0.924576,-0.562841,-1.26508,1.0,-0.0123866,-0.00352706,0.0343723,0.25888,-0.820242,-0.510082,track,651977709
1.0341,1.21813,-2.51344,1.0,-0.00866187,0.0135472,0.0593458,-0.440139,-0.319666,0.839102,track,651977709
1.03378,0.17725,-2.12006,1.0,0.000410698,0.000806763,-0.0126051,-0.513964,-0.839685,0.175417,track,651977709
1.32442,0.761491,-1.55237,-1.0,0.00444076,0.00068003,0.0504918,0.0141277,-0.766613,0.641954,track,651977709
1.68974,-0.295057,0.0651758,1.0,0.000883424,-0.00175526,0.0441966,0.955962,0.062394,-0.286782,track,651977709
3.40469,-0.242234,0.474656,1.0,0.00264905,-0.00312449,0.0464491,0.863978,0.443944,-0.237605,track,651977709
1.23955,-1.22505,0.971334,1.0,0.00715929,-0.00378359,0.0313702,0.305131,0.446524,-0.841137,track,651977709
1.27485,-1.43403,1.55377,1.0,-0.00186149,0.000657703,0.0255021,0.00767744,0.451003,-0.892489,track,651977709
0.901383,0.498342,1.85187,-1.0,-0.00384073,-0.000708804,0.0640479,-0.246179,0.852671,0.460812,track,651977709
1.3698,1.81753,-3.0112,-1.0,0.000861973,-0.000458568,-0.0420474,-0.313816,-0.0411541,0.948591,track,651977709
1.44054,-1.69114,0.324109,-1.0,-0.0114901,0.0370038,0.0284472,0.337945,0.113535,-0.934293,track,651977709
1.16894,-1.79352,1.46551,-1.0,0.00702782,-5.47112e-05,0.0332576,0.0340257,0.321991,-0.946131,track,651977709
1.23749,-1.91357,-1.18113,-1.0,-0.000340272,0.000200386,-0.270408,0.109715,-0.267166,-0.957384,track,651977709
0.795213,0.100397,-2.44947,1.0,-0.0883384,0.108089,0.448596,-0.766028,-0.634971,0.100061,track,651977709
0.975277,0.30189,-2.31927,-1.0,0.00494074,-0.00330013,0.032887,-0.650649,-0.700559,0.293041,track,651977709
1.09604,-0.469054,-1.18209,1.0,-0.00125246,-0.000199421,0.0454862,0.340808,-0.832166,-0.437434,track,651977709
0.927528,0.620105,-0.286523,1.0,-0.0209957,-0.0731284,0.0472124,0.800357,-0.235809,0.551201,track,651977709
1.00345,0.333617,-0.236997,1.0,0.00104578,0.00192058,0.0522379,0.920353,-0.222299,0.321767,track,651977709
0.725,-0.254095,0.30858,1.0,0.011717,-0.0338204,0.219796,0.922815,0.294158,-0.248764,track,651977709
1.00507,-0.600825,0.163904,1.0,0.000570102,0.00140469,-0.296206,0.831876,0.137582,-0.537636,track,651977709
2.2366,0.456417,-0.245281,-1.0,0.00472825,0.0166009,0.0170565,0.877113,-0.21956,0.42716,track,651977709
0.818946,-1.12888,-0.236879,-1.0,0.000580745,3.36101e-05,-0.0389674,0.5692,-0.137411,-0.810635,track,651977709
1.29248,0.449763,0.359022,-1.0,-0.000579157,0.00409783,0.0461184,0.848921,0.318589,0.421704,track,651977709
1.20241,-0.6556,0.809412,-1.0,-0.0542239,0.0529906,-0.0707929,0.564257,0.592028,-0.575428,track,651977709
1.10765,0.294711,1.70673,1.0,-0.0405415,-0.00504034,0.149543,-0.129838,0.949252,0.286465,track,651977709
1.02894,0.973832,1.21379,-1.0,0.0202022,-0.00664743,-0.0129846,0.230998,0.619326,0.750383,track,651977709
0.89097,0.786575,1.17352,-1.0,0.0126232,-0.00438055,0.313555,0.291864,0.695608,0.656464,track,651977709
1.42478,0.0277926,2.63059,1.0,0.036,0.0635402,-0.0492966,-0.871918,0.488862,0.0277854,track,651977709
0.980934,1.49371,-3.0067,-1.0,0.00303069,-0.0163825,0.0140691,-0.423638,-0.0574961,0.904005,track,651977709
2.06535,1.39132,2.26411,-1.0,-0.00989325,-0.00821271,0.0242527,-0.299415,0.360342,0.883461,track,651977709
1.33597,-1.46379,0.832333,1.0,0.108661,-0.0976816,-0.111615,0.295653,0.324795,-0.898386,track,651977709
1.44684,-1.68795,0.338402,-1.0,-0.0101302,0.0314821,0.0185497,0.337294,0.118707,-0.933885,track,651977709
1.87965,-1.78075,0.286713,1.0,0.00252631,-0.00551298,-0.051153,0.314339,0.0926788,-0.944776,track,651977709
2.85777,-0.120787,2.09005,-1.0,,,,,,,tau,651977709
1.48881,-1.84378,-3.05102,1.0,,,,,,,tau,651977709
1.59898,1.69217,1.52017,-1.0,,,,,,,tau,651977709
2.77605,-0.474605,2.74779,-1.0,,,,,,,tau,651977709
25.8589,-1.25728,-0.0573028,1.0,,,,,,,tau,651977709
1.5294,-1.18525,1.30499,1.0,,,,,,,tau,651977709
1.3983,-2.15252,-2.43407,1.0,,,,,,,tau,651977709
0.533183,-0.916462,-1.2426,-1.0,,,,,,,tau,651977709
2.11576,1.37242,2.29515,-1.0,,,,,,,tau,651977709
0.564036,0.335658,-2.2986,1.0,,,,,,,tau,651977709
4.93038,-0.503963,-2.68698,1.0,,,,,,,tau,651977709
2.5166,-2.48623,2.15177,-1.0,,,,,,,tau,651977709
50.5368,-2.65606,3.00585,-1.0,,,,,,,tau,651977709
7.61399,1.65408,-3.08688,1.0,,,,,,,tau,651977709
4.86708,-1.00929,2.26752,1.0,,,,,,,tau,651977709
3.74278,-0.431855,1.43532,1.0,,,,,,,tau,651977709
5.71568,1.99014,-1.98154,0.0,,,,,,,tau,651977709
7.79349,2.80793,1.53311,0.0,,,,,,,tau,651977709
7.28378,-4.19355,3.05836,0.0,,,,,,,tau,651977709
7.02166,-3.60278,-1.43598,0.0,,,,,,,tau,651977709
6.54446,-2.71505,1.39104,0.0,,,,,,,tau,651977709
6.43826,4.39039,1.92128,0.0,,,,,,,tau,651977709
5.81178,-3.79714,0.432801,0.0,,,,,,,tau,651977709
15.0187,-1.96903,0.373015,0.0,,,,,,,tau,651977709
5.41588,0.589214,1.89017,0.0,,,,,,,tau,651977709
5.41458,3.4279,0.697733,0.0,,,,,,,tau,651977709
5.22327,-3.7768,1.13583,0.0,,,,,,,tau,651977709
5.05428,-3.59706,-0.637364,0.0,,,,,,,tau,651977709
4.90252,-1.56549,-1.71023,0.0,,,,,,,tau,651977709
4.82945,3.69427,-0.235381,0.0,,,,,,,tau,651977709
4.81005,3.67654,2.28052,0.0,,,,,,,tau,651977709
6.58504,-3.80829,1.97874,0.0,,,,,,,tau,651977709
8.62714,-2.81248,-0.032369,0.0,,,,,,,tau,651977709
8.88004,-2.24121,-0.768678,0.0,,,,,,,tau,651977709
9.28928,3.77992,-1.79377,0.0,,,,,,,tau,651977709
9.51601,2.56182,-2.34864,0.0,,,,,,,tau,651977709
9.85449,3.25027,-1.25649,0.0,,,,,,,tau,651977709
10.064,-2.92605,-0.955749,0.0,,,,,,,tau,651977709
10.0805,3.61804,3.13281,0.0,,,,,,,tau,651977709
10.3579,-3.08733,2.06005,0.0,,,,,,,tau,651977709
8.67102,2.99442,0.0479153,0.0,,,,,,,tau,651977709
14.2798,-2.99141,-2.67054,0.0,,,,,,,tau,651977709
8.44683,4.31359,-0.135779,0.0,,,,,,,tau,651977709
11.2682,-3.07791,0.802106,0.0,,,,,,,tau,651977709
11.4497,2.85325,-0.565809,0.0,,,,,,,tau,651977709
8.43781,-2.57507,-1.66629,0.0,,,,,,,tau,651977709
8.36757,2.87892,2.17097,0.0,,,,,,,tau,651977709
8.16492,4.32794,0.720924,0.0,,,,,,,tau,651977709
13.7023,2.7863,0.784737,0.0,,,,,,,tau,651977709
4.11417,-3.40141,-2.19161,0.0,,,,,,,tau,651977709
3.67296,-4.45264,0.24028,0.0,,,,,,,tau,651977709
4.38665,0.806223,-1.05248,0.0,,,,,,,tau,651977709
3.12341,4.95524,1.02705,0.0,,,,,,,tau,651977709
3.93249,0.396195,-3.05259,0.0,,,,,,,tau,651977709
3.76903,-4.29824,-2.31356,0.0,,,,,,,tau,651977709
17.4481,0.627619,-0.289284,0.0,,,,,,,tau,651977709
3.18191,4.91002,2.91087,0.0,,,,,,,tau,651977709
3.60785,3.09409,-2.14025,0.0,,,,,,,tau,651977709
3.53874,4.95511,2.29336,0.0,,,,,,,tau,651977709
4.7514,-4.45814,-0.89025,0.0,,,,,,,tau,651977709
4.63067,3.50019,1.65787,0.0,,,,,,,tau,651977709
1.89208,2.71771,2.97371,1.0,,,,,,,tau,651977709
2.29284,1.95437,-0.691811,1.0,,,,,,,tau,651977709
1.49536,1.08341,-1.83003,-1.0,,,,,,,tau,651977709
0.6523,1.41959,-1.30703,-1.0,,,,,,,tau,651977709
7.03796,-0.066456,0.214102,-1.0,,,,,,,tau,651977709
1.29455,-1.95469,1.76009,1.0,,,,,,,tau,651977709
6.49834,0.425987,1.133,-1.0,,,,,,,tau,651977709
0.693335,-2.10494,0.855108,1.0,,,,,,,tau,651977709
1.13128,0.925577,-2.94729,-1.0,,,,,,,tau,651977709
4.7628,-1.02403,-2.43202,1.0,,,,,,,tau,651977709
3.21378,0.179924,-1.70733,1.0,,,,,,,tau,651977709
1.31831,-0.352085,-0.784621,1.0,,,,,,,tau,651977709
2.87652,1.31762,0.486117,-1.0,,,,,,,tau,651977709
0.96153,1.9808,-0.00564568,1.0,,,,,,,tau,651977709
3.55329,2.283,2.86345,-1.0,,,,,,,tau,651977709
1.29183,-1.54915,-1.17618,1.0,,,,,,,tau,651977709
3.12429,-0.821423,0.855246,-1.0,,,,,,,tau,651977709
1.2866,0.443556,0.365045,-1.0,,,,,,,tau,651977709
2.27068,-1.94471,2.80736,-1.0,,,,,,,tau,651977709
2.08352,1.53835,-0.664947,-1.0,,,,,,,tau,651977709
2.06272,-0.233066,-0.154099,-1.0,0.0007022,0.000569556,0.0399465,2.03828,-0.316606,-0.485115,electron,1203594102
2.65992,2.00597,-2.18704,1.0,-0.0105003,0.00913216,-0.0599866,-1.53737,-2.17063,9.70707,electron,1203594102
27.8533,-1.33245,1.91092,-1.0,,,,,,,muon,1203594102
40.1528,-0.145654,-2.12755,-1.0,,,,,,,muon,1203594102
20.7744,-0.766276,0.428855,1.0,,,,,,,muon,1203594102
15.0707,0.574814,1.5969,1.0,,,,,,,muon,1203594102
1.14212,0.0961972,-3.04733,1.0,0.000713358,0.000475197,-0.0634042,-0.990972,-0.0936851,0.0959016,track,1203594102
