energy,et,eta,phi,pos_x,pos_y,pos_z,hadronicOverEm,hadronicDepth1OverEcal,hadronicDepth2OverEcal,e1x5,e2x5,e3x3,e5x5,maxEnergyXtal,sigmaEtaEta,sigmaIetaIeta,r1x5,r2x5,r9,ecalRecHitSumEtConeDR04,hcalTowerSumEtConeDR04,hcalDepth1TowerSumEtConeDR04,hcalDepth2TowerSumEtConeDR04,trkSumPtSolidConeConeDR04,trkSumPtHollowConeDR04,nTrkSolidConeDR04,nTrkHollowConeDR04,ecalRecHitSumEtDR03,hcalTowerSumEtDR03,hcalDepth1TowerSumEtDR03,hcalDepth2TowerSumEtDR03,trkSumPtSolidConeDR03,trkSumPtHollowConeDR03,nTrkSolidConeDR03,nTrkHollowConeDR03,event_id
117.74,21.7558,2.3731,0.866434,0.000710576,0.000642483,0.120581,0.0,0.0,0.0,60.004,82.3345,91.1753,105.109,50.4816,0.0309157,0.0279096,0.570876,0.783327,0.867438,1.75249,0.956055,0.956055,0.0,0.0,0.0,0,0,1.37492,0.230671,0.230671,0.0,0.0,0.0,0,0,Event_616817033
52.1309,10.4938,2.28583,1.11336,0.000710576,0.000642483,0.120581,0.0240332,0.0240332,0.0,36.4565,41.0639,41.1051,46.3495,33.4214,0.0278956,0.0273063,0.786557,0.885962,0.854524,1.3711,0.741597,0.741597,0.0,0.0,0.0,0,0,0.989753,0.304321,0.304321,0.0,0.0,0.0,0,0,Event_616817033
29.6318,15.9429,1.23119,0.592746,0.000677915,0.000635312,-0.0107685,0.0691567,0.0691567,0.0,11.8284,16.9832,10.052,18.3211,4.66659,0.00991606,0.0101299,0.645616,0.926973,0.35179,5.50641,2.16202,2.16202,0.0,5.16861,5.16861,4,4,4.19252,2.16202,2.16202,0.0,4.45403,4.45403,2,2,Event_616825721
247.911,47.1067,2.34465,-2.40001,0.000677915,0.000635312,-0.0107685,0.0163694,0.0163694,0.0,107.907,197.341,194.319,207.83,83.1281,0.0262885,0.0252421,0.519208,0.949534,0.850219,2.9736,1.50585,1.50585,0.0,12.1128,12.1128,5,5,1.76196,0.992284,0.992284,0.0,10.7373,10.7373,4,4,Event_616825721
28.8318,26.4949,0.416974,0.401155,0.000709179,0.000647503,0.0469869,0.0,0.0,0.0,21.8111,24.8273,23.8112,26.2926,14.0894,0.0115105,0.00937857,0.829553,0.944268,0.853455,3.95374,0.722012,0.722012,0.0,0.482864,0.482864,1,1,1.60708,0.0,0.0,0.0,0.482864,0.482864,1,1,Event_616891729
37.5688,24.8405,-0.973437,-1.46089,0.000690721,0.000642089,-0.0860301,0.0261335,0.0261335,0.0,19.3754,33.8008,33.6112,34.9955,11.4865,0.00857186,0.00873914,0.553656,0.965861,0.914013,2.89173,2.30929,2.30929,0.0,2.96169,2.96169,2,2,2.26049,2.30929,2.30929,0.0,0.401353,0.401353,1,1,Event_616941488
161.545,31.1065,-2.33112,0.302244,0.000687596,0.000661502,-0.0185441,0.0102929,0.0102929,0.0,128.143,144.92,147.566,154.522,117.125,0.0246699,0.0235436,0.829284,0.93786,0.954983,1.42699,0.568189,0.568189,0.0,0.0,0.0,0,0,1.11998,0.418046,0.418046,0.0,0.0,0.0,0,0,Event_616957241
123.033,71.4744,1.13862,2.99768,0.000685175,0.000646559,-0.0307694,0.0,0.0,0.0,94.2119,99.9477,99.1331,106.065,36.1978,0.00812263,0.0069582,0.888245,0.942322,0.835523,4.41504,1.82041,1.82041,0.0,0.0,0.0,0,0,3.084,0.0,0.0,0.0,0.0,0.0,0,0,Event_616963273
30.6613,27.4476,0.479309,-0.551599,0.000685175,0.000646559,-0.0307694,0.0,0.0,0.0,18.919,29.0966,29.2355,30.5239,15.9424,0.00895367,0.0089536,0.619809,0.95324,0.95046,2.36378,0.0,0.0,0.0,0.741429,0.741429,1,1,1.12605,0.0,0.0,0.0,0.741429,0.741429,1,1,Event_616963273
117.895,59.2769,1.31052,-0.346505,0.000697965,0.000649748,0.00469403,0.100083,0.100083,0.0,43.8475,71.6425,54.2861,74.2936,16.5982,0.00875263,0.008842,0.590192,0.964315,0.478814,15.4948,9.96221,9.96221,0.0,35.8279,25.1961,12,9,12.571,4.37295,4.37295,0.0,34.2859,23.6541,10,7,Event_616969809
122.027,61.4651,-1.30843,-2.44255,0.000689543,0.000660203,-0.00876173,0.0,0.0,0.0,68.8031,91.2694,88.941,96.7008,49.8505,0.00895959,0.00916983,0.711505,0.943833,0.743457,4.71464,0.0,0.0,0.0,1.47623,1.47623,1,1,3.81001,0.0,0.0,0.0,1.47623,1.47623,1,1,Event_617034552
15.5502,11.8267,-0.774052,0.0669311,0.000689543,0.000660203,-0.00876173,0.0,0.0,0.0,12.2483,14.0935,14.7425,15.4611,8.95351,0.0128296,0.0114186,0.792203,0.911547,0.943244,10.1081,2.79793,2.79793,0.0,2.30915,2.30915,2,2,7.0278,2.15012,2.15012,0.0,1.89634,1.89634,1,1,Event_617034552
49.4922,41.9683,-0.590188,1.74404,0.00071021,0.000645194,-0.00712625,0.0,0.0,0.0,43.0725,46.8568,47.5561,49.4922,29.0666,0.00872855,0.00894214,0.870289,0.946752,0.954697,2.78539,0.487944,0.487944,0.0,0.0,0.0,0,0,1.93088,0.0,0.0,0.0,0.0,0.0,0,0,Event_617059745
92.8848,41.728,-1.43857,-1.39942,0.00071021,0.000645194,-0.00712625,0.0,0.0,0.0,50.2971,54.1193,46.0881,57.4564,33.9629,0.0069446,0.0071586,0.875395,0.941918,0.53185,2.4398,0.0,0.0,0.0,0.0,0.0,0,0,1.72819,0.0,0.0,0.0,0.0,0.0,0,0,Event_617059745
103.827,29.7409,-1.92218,-3.00072,0.000698683,0.000646633,0.0778914,0.0440976,0.0440976,0.0,50.0314,65.6455,56.6463,74.1667,30.2504,0.0177572,0.0267445,0.674581,0.885107,0.609871,7.36379,4.37613,4.0895,0.286628,26.3273,26.3273,6,6,5.77646,2.14932,1.86269,0.286628,26.3273,26.3273,6,6,Event_617062001
57.7522,46.2047,0.693043,0.0911104,0.000694562,0.000616898,0.0377445,0.0,0.0,0.0,40.5785,47.2563,46.8546,49.4678,31.4408,0.00878603,0.00899661,0.8203,0.955293,0.810401,2.37589,0.0,0.0,0.0,0.289058,0.289058,1,1,1.73243,0.0,0.0,0.0,0.0,0.0,0,0,Event_617095049
46.5398,44.3602,0.312205,-3.10724,0.000694562,0.000616898,0.0377445,0.0,0.0,0.0,39.2868,44.5904,44.9576,46.5398,30.105,0.00894138,0.00898779,0.844154,0.958113,0.960569,2.74403,0.670131,0.670131,0.0,0.0,0.0,0,0,1.83794,0.0,0.0,0.0,0.0,0.0,0,0,Event_617095049
62.8197,25.537,-1.54915,-2.65044,0.000690931,0.000622416,-0.0543409,0.0,0.0,0.0,19.6516,30.332,33.8478,44.246,8.91483,0.0123723,0.0281717,0.444144,0.68553,0.5678,5.72599,1.61473,1.25294,0.36179,5.67182,5.67182,3,3,4.48152,0.669232,0.307442,0.36179,2.43011,2.43011,2,2,Event_617214105
109.26,48.8952,1.44288,-0.611202,0.000703995,0.000635319,0.076625,0.0558328,0.0558328,0.0,73.901,103.011,76.8556,104.567,39.4327,0.00824902,0.00841581,0.706734,0.985122,0.721443,3.54214,5.71633,4.78046,0.935863,0.0,0.0,0,0,1.77528,2.31613,2.00794,0.308187,0.0,0.0,0,0,Event_617219441
20.1698,14.6609,0.841811,2.03454,0.000703995,0.000635319,0.076625,0.0,0.0,0.0,16.1361,19.1512,19.2718,20.1631,14.3497,0.0100572,0.0102635,0.800282,0.949818,0.942878,7.05598,2.67305,2.67305,0.0,0.0,0.0,0,0,3.94311,2.67305,2.67305,0.0,0.0,0.0,0,0,Event_617219441
25.3029,12.6393,-1.31806,2.57872,0.000701695,0.000656425,-0.0200885,0.211949,0.211949,0.0,12.4442,13.5518,13.2955,14.3228,10.8018,0.00930755,0.00964963,0.868834,0.946172,0.545534,2.73779,1.70517,1.70517,0.0,5.40332,5.40332,3,3,2.34466,1.70517,1.70517,0.0,3.68678,3.68678,2,2,Event_617229881
29.1044,20.5665,-0.882299,-1.17259,0.000701695,0.000656425,-0.0200885,0.0493389,0.0493389,0.0,18.6259,25.7347,24.701,27.9689,15.2167,0.0118331,0.0120467,0.66595,0.920119,0.846445,4.96756,0.90436,0.90436,0.0,6.91405,6.91405,3,3,4.00914,0.90436,0.90436,0.0,6.91405,6.91405,3,3,Event_617229881
44.3741,39.706,-0.480277,-0.133931,0.000700695,0.000650758,0.0241895,0.0,0.0,0.0,34.4983,41.6601,42.1533,44.3741,31.3919,0.00967093,0.00975254,0.777443,0.938838,0.946019,3.89112,0.748631,0.748631,0.0,1.09171,1.09171,1,1,2.44675,0.0,0.0,0.0,1.09171,1.09171,1,1,Event_617247505
62.7291,43.2094,-0.917955,-1.10895,0.000690557,0.00065275,-0.0160552,0.0,0.0,0.0,40.1942,51.4812,45.0468,56.0166,22.2224,0.0103114,0.0105863,0.717542,0.919035,0.724849,7.74564,3.82149,3.82149,0.0,20.726,11.2375,5,4,5.15692,2.41013,2.41013,0.0,16.9614,7.47294,3,2,Event_617272105
27.1475,20.9333,0.752638,-1.83585,0.000697142,0.000651728,-0.036475,0.0,0.0,0.0,15.7987,19.1353,18.602,20.1772,7.16944,0.00822823,0.00845875,0.782999,0.948366,0.686973,5.57127,4.26784,4.26784,0.0,10.1613,10.1613,3,3,2.42996,1.9723,1.9723,0.0,8.35242,8.35242,2,2,Event_617312057
38.4459,9.77228,-2.04629,1.28879,0.000697142,0.000651728,-0.036475,0.0218353,0.0,0.0218353,22.5459,33.6276,34.3799,35.2239,19.2455,0.0245552,0.0313786,0.640074,0.954683,0.976038,2.43521,1.68488,0.677433,1.00745,3.10259,3.10259,5,5,1.73451,0.49596,0.242488,0.253472,2.04736,2.04736,2,2,Event_617312057
43.2534,38.5264,-0.490443,-2.32607,0.000683722,0.000628137,-0.0862448,0.0,0.0,0.0,28.7606,41.2311,41.1565,43.2534,20.2239,0.00874939,0.00894244,0.664932,0.953244,0.943129,2.75685,2.25015,2.25015,0.0,0.859396,0.859396,1,1,1.84585,2.25015,2.25015,0.0,0.0,0.0,0,0,Event_617369121
151.834,30.095,-2.30161,-0.320789,0.000717982,0.000636747,0.0453309,0.0512061,0.0347597,0.0164465,89.9608,122.091,117.974,133.835,46.6607,0.0266565,0.0272222,0.672175,0.912245,0.834454,1.32079,0.576912,0.576912,0.0,0.0,0.0,0,0,0.483852,0.262943,0.262943,0.0,0.0,0.0,0,0,Event_617479137
79.4071,37.5904,-1.37956,-0.43644,0.000708986,0.000640464,0.0976928,0.0,0.0,0.0,47.5522,72.6712,72.3017,75.2233,37.4381,0.00866977,0.00881793,0.632147,0.966073,0.918838,2.75086,0.0,0.0,0.0,2.32644,0.678814,2,1,1.83747,0.0,0.0,0.0,1.64763,0.0,1,0,Event_617548657
52.7225,43.1068,-0.656099,2.6903,0.000699503,0.000654057,0.0040237,0.0,0.0,0.0,43.4463,49.9364,50.8735,52.7225,36.2281,0.00962766,0.00978446,0.824056,0.947157,0.953448,1.25126,0.0,0.0,0.0,0.582845,0.582845,2,2,0.961412,0.0,0.0,0.0,0.582845,0.582845,2,2,Event_617587409
53.4488,26.4747,1.32778,-2.42475,0.000694386,0.000657893,-0.107906,0.0,0.0,0.0,23.7289,26.629,15.1793,29.1307,10.4128,0.0114102,0.0115239,0.814569,0.914123,0.295205,9.09151,1.48676,1.48676,0.0,0.0,0.0,0,0,5.14531,0.884778,0.884778,0.0,0.0,0.0,0,0,Event_617627441
20.9113,19.5373,-0.372874,0.969153,0.000694386,0.000657893,-0.107906,0.145653,0.145653,0.0,8.65833,9.47633,7.73114,10.1581,5.27538,0.013003,0.0112041,0.852353,0.932879,0.373571,7.59729,0.0,0.0,0.0,28.9749,5.6405,4,3,5.33419,0.0,0.0,0.0,23.3344,0.0,1,0,Event_617627441
101.586,21.193,2.24932,1.19966,0.000694386,0.000657893,-0.107906,0.0401814,0.0401814,0.0,35.3517,44.9571,50.3008,53.747,25.1286,0.0293485,0.031825,0.657743,0.836459,0.547625,5.44626,3.91679,3.91679,0.0,6.42893,1.76545,2,1,3.63748,0.767117,0.767117,0.0,6.42893,1.76545,2,1,Event_617627441
52.3591,52.3591,-0.00105143,1.12801,0.000670538,0.000654294,-0.0819975,0.0,0.0,0.0,40.9199,50.6688,50.2048,52.3591,24.9013,0.00952456,0.0089574,0.781524,0.967716,0.953695,2.55394,0.0,0.0,0.0,0.0,0.0,0,0,1.8987,0.0,0.0,0.0,0.0,0.0,0,0,Event_617687001
40.2856,30.9688,-0.75745,-1.71767,0.000670538,0.000654294,-0.0819975,0.0,0.0,0.0,26.6189,28.0616,28.078,28.9928,18.3042,0.00718195,0.00706455,0.918123,0.967884,0.703804,2.87077,0.0,0.0,0.0,2.19965,2.19965,1,1,1.99882,0.0,0.0,0.0,2.19965,2.19965,1,1,Event_617687001
80.0228,79.9064,-0.0539784,-1.08778,0.000695642,0.000633417,0.00531996,0.00927978,0.00927978,0.0,69.7444,75.9131,76.8068,80.0229,42.1516,0.00952721,0.00898046,0.871556,0.948643,0.952747,3.99817,0.0,0.0,0.0,0.0,0.0,0,0,2.56854,0.0,0.0,0.0,0.0,0.0,0,0,Event_617699401
13.9374,13.3587,-0.293289,2.33757,0.000695642,0.000633417,0.00531996,0.0,0.0,0.0,2.77063,4.85516,3.2316,6.21848,2.24992,0.0152663,0.0153963,0.445547,0.780763,0.232214,16.096,11.9724,11.9724,0.0,25.1804,24.6261,7,6,9.93206,9.04645,9.04645,0.0,24.4263,23.872,6,5,Event_617699401
76.2036,19.3659,-2.04649,0.894497,0.000695642,0.000633417,0.00531996,0.291326,0.137706,0.153619,14.0346,23.899,26.5764,44.6908,6.896,0.0281911,0.0374274,0.314038,0.534764,0.404316,2.53266,5.84375,3.47227,2.37149,24.7851,11.3993,6,5,1.82644,5.18117,3.20103,1.98014,24.4028,11.017,5,4,Event_617699401
194.759,36.5035,2.3586,-2.51756,0.00072068,0.000610482,-0.0770065,0.00546103,0.00546103,0.0,137.922,155.129,159.628,182.007,66.425,0.0473025,0.0473544,0.757784,0.852328,0.883267,2.05295,0.998946,0.998946,0.0,1.90649,0.791848,2,1,1.88096,0.676051,0.676051,0.0,1.90649,0.791848,2,1,Event_651906625
142.735,35.2512,2.07603,0.500762,0.00072068,0.000610482,-0.0770065,0.0158781,0.0158781,0.0,112.826,122.098,124.729,130.78,101.881,0.0197896,0.0262577,0.862715,0.933609,0.906193,0.866983,6.79834,5.69675,1.10159,11.6754,8.2391,3,2,0.641859,5.91977,4.81818,1.10159,11.6754,8.2391,3,2,Event_651906625
426.998,51.9517,-2.79589,-2.43527,0.000728853,0.000618388,0.0307402,0.0442556,0.0313476,0.012908,331.146,400.103,404.937,426.998,306.856,0.0428492,0.0257156,0.77552,0.937013,0.9545,1.03627,1.64704,1.64704,0.0,0.0,0.0,0,0,0.768542,1.64704,1.64704,0.0,0.0,0.0,0,0,Event_651933278
320.642,48.5723,-2.57463,0.666392,0.000728853,0.000618388,0.0307402,0.0148993,0.0148993,0.0,253.259,290.653,302.927,311.977,245.763,0.0296147,0.0227782,0.811787,0.93165,0.970991,0.59799,2.58671,2.15909,0.427628,0.0,0.0,0,0,0.486747,0.962472,0.739117,0.223355,0.0,0.0,0,0,Event_651933278
43.336,34.322,-0.709756,2.32492,0.000732387,0.000622636,0.0738727,0.0,0.0,0.0,29.458,37.9298,37.7579,40.4852,25.9253,0.00940576,0.00952505,0.727624,0.936882,0.870895,11.5024,3.13541,3.13541,0.0,2.4535,2.4535,2,2,9.26068,1.90036,1.90036,0.0,1.09525,1.09525,1,1,Event_651938592
84.8296,21.2138,2.06312,-0.435449,0.000732387,0.000622636,0.0738727,0.0,0.0,0.0,34.2357,44.8439,45.0529,65.429,28.3277,0.0250362,0.0318418,0.52325,0.685383,0.647273,0.726641,0.586643,0.586643,0.0,0.0,0.0,0,0,0.448539,0.279683,0.279683,0.0,0.0,0.0,0,0,Event_651938592
386.014,56.1669,-2.61536,0.149194,0.000719179,0.000604904,0.115721,0.0232584,0.0232584,0.0,315.749,332.336,337.352,358.974,267.021,0.0289952,0.0220036,0.879587,0.925795,0.908257,0.730528,6.37774,5.67852,0.699221,14.2712,14.2712,6,6,0.609196,4.75933,4.3883,0.371037,12.909,12.909,5,5,Event_651957713
143.588,24.5488,-2.45205,2.29635,0.000719179,0.000604904,0.115721,0.0410232,0.0234413,0.0175819,88.9197,119.195,120.269,132.345,66.068,0.0414004,0.0355491,0.671876,0.900639,0.875574,2.2417,9.46393,3.89668,5.56725,13.8047,13.8047,5,5,1.77611,6.42732,1.93873,4.4886,10.1939,10.1939,4,4,Event_651957713
45.4633,23.9994,-1.25369,-0.0684999,0.00075155,0.000610506,0.0458205,0.0,0.0,0.0,29.7829,35.1063,36.8131,39.3472,21.3754,0.0113086,0.0115274,0.756927,0.892218,0.831439,5.75587,2.35916,2.35916,0.0,5.4586,5.4586,3,3,3.54837,2.35916,2.35916,0.0,4.43653,4.43653,2,2,Event_651977709
306.152,42.9484,-2.65227,3.02542,0.00075155,0.000610506,0.0458205,0.0237402,0.0156636,0.00807652,218.875,258.163,264.148,298.641,107.784,0.0413851,0.0287324,0.732906,0.864461,0.884501,2.19881,5.96348,5.23149,0.731997,1.62249,1.62249,1,1,0.920395,4.48076,4.00142,0.479344,0.0,0.0,0,0,Event_651977709
55.5034,36.5886,0.97744,-0.777525,0.000711551,0.000597197,-0.0675749,0.0,0.0,0.0,39.7424,52.8581,53.2375,55.4702,36.3621,0.00907847,0.00936841,0.716464,0.952909,0.955518,19.5685,2.67682,2.67682,0.0,19.3016,19.3016,7,7,8.35462,2.67682,2.67682,0.0,9.75299,9.75299,4,4,Event_651987545
48.8099,28.5611,-1.12973,1.94157,0.000711551,0.000597197,-0.0675749,0.0,0.0,0.0,23.8489,43.1763,41.7737,46.4987,19.3605,0.00945504,0.00964013,0.512895,0.92855,0.864993,11.831,5.78339,5.78339,0.0,35.8084,25.6641,14,13,8.4589,5.19694,5.19694,0.0,32.514,22.3697,11,10,Event_651987545
17.0199,12.9524,0.773112,-1.02315,0.000711551,0.000597197,-0.0675749,0.204106,0.204106,0.0,8.26523,8.99529,8.98977,9.34784,6.92935,0.00999464,0.0102198,0.884185,0.962285,0.52897,47.7433,6.21601,6.21601,0.0,9.57906,9.57906,4,4,9.4629,6.21601,6.21601,0.0,7.15128,7.15128,3,3,Event_651987545
46.9413,30.9606,-0.976743,0.140479,0.000738124,0.000601638,0.0674099,0.0,0.0,0.0,34.6846,37.8812,38.8441,39.9788,31.8353,0.00983727,0.0100071,0.867575,0.947532,0.836278,6.75279,2.01218,2.01218,0.0,11.2467,11.2467,4,4,4.51992,1.2433,1.2433,0.0,9.68037,9.68037,3,3,Event_651992907
110.204,24.6146,-2.17943,-3.06602,0.000738124,0.000601638,0.0674099,0.0604678,0.0604678,0.0,47.557,80.3578,83.1762,92.5933,28.293,0.0274875,0.0319299,0.513612,0.867858,0.785626,1.96551,4.5818,4.06357,0.518227,2.88608,2.88608,2,2,0.750117,3.781,3.50023,0.280766,2.88608,2.88608,2,2,Event_651992907
20.4145,19.2791,0.341542,2.7072,0.00071474,0.000627895,0.0391706,0.0,0.0,0.0,13.5101,19.3795,19.2967,20.4145,11.4192,0.0110015,0.0110112,0.661789,0.949299,0.948344,7.09894,2.62917,2.62917,0.0,3.01528,3.01528,2,2,4.41046,0.0,0.0,0.0,3.01528,3.01528,2,2,Event_652001849
427.424,76.6442,2.40361,-0.172406,0.00071474,0.000627895,0.0391706,0.086391,0.0546263,0.0317647,280.187,320.752,299.903,391.732,199.47,0.0447795,0.0388993,0.715252,0.818805,0.744602,15.457,8.48071,7.02614,1.45457,4.65829,0.0,2,0,14.3205,7.16551,5.83427,1.33125,4.65829,0.0,2,0,Event_652001849
249.379,38.7344,2.54931,-0.272078,0.00071474,0.000627895,0.0391706,0.0728604,0.0567657,0.0160947,128.84,223.586,201.798,287.27,78.0072,0.0407233,0.0314016,0.4485,0.778315,0.847082,57.2633,13.6006,10.0273,3.57326,10.6496,10.6496,4,4,56.1087,10.5164,7.71847,2.79791,10.6496,10.6496,4,4,Event_652001849
62.806,19.9644,1.81297,2.33508,0.00071474,0.000627895,0.0391706,0.128488,0.020179,0.10831,30.913,38.3647,38.7929,44.4829,20.2713,0.0198587,0.0329807,0.694941,0.862459,0.701309,9.26937,6.5389,3.78406,2.75483,9.69073,9.69073,3,3,9.01737,4.25841,1.7994,2.45901,6.96604,6.96604,2,2,Event_652001849
28.5546,9.73347,1.73899,2.23374,0.00071474,0.000627895,0.0391706,0.0979529,0.0422359,0.055717,13.3918,27.3817,22.8794,31.7458,10.6626,0.0212624,0.0386409,0.421845,0.86253,0.851305,13.3566,6.11047,1.7994,4.31107,18.0047,18.0047,4,4,13.102,5.32623,1.31098,4.01525,18.0047,18.0047,4,4,Event_652001849
64.5443,30.8738,1.36775,2.84287,0.000726808,0.000607392,0.000819178,0.049452,0.049452,0.0,46.6569,54.7092,55.554,58.9551,33.3304,0.0106689,0.0109489,0.791396,0.927979,0.890111,2.41899,8.22101,8.22101,0.0,6.69756,6.69756,3,3,1.819,2.28089,2.28089,0.0,6.69756,6.69756,3,3,Event_652038193
447.146,58.049,2.7305,0.0625963,0.000726808,0.000607392,0.000819178,0.0201907,0.0175179,0.00267282,266.856,406.387,403.8,440.388,217.967,0.0475655,0.0311951,0.605957,0.922793,0.916918,0.0,2.24729,1.38226,0.865031,0.0,0.0,0,0,0.0,0.625585,0.625585,0.0,0.0,0.0,0,0,Event_652038193
78.5351,45.2425,1.14891,1.99151,0.000737061,0.000605129,0.0297981,0.0744302,0.0744302,0.0,47.152,61.188,59.9244,64.6009,36.8899,0.00949385,0.00955503,0.729896,0.947169,0.780325,6.76388,4.06528,4.06528,0.0,13.4761,4.5549,3,2,5.01956,3.54791,3.54791,0.0,9.48741,0.566217,2,1,Event_652058695
47.7072,42.4256,-0.493941,-1.2057,0.000737061,0.000605129,0.0297981,0.174498,0.174498,0.0,36.3906,39.6701,39.7301,41.6558,31.8731,0.00882241,0.00898588,0.873603,0.95233,0.836822,2.66178,2.56783,2.56783,0.0,10.2394,10.2394,2,2,1.42991,2.56783,2.56783,0.0,10.2394,10.2394,2,2,Event_652058695
108.044,48.1502,-1.44754,-1.45948,0.000729167,0.000624215,0.0761529,0.0,0.0,0.0,94.5878,102.27,104.221,107.479,78.562,0.00828811,0.00849303,0.880056,0.951529,0.961351,3.13024,1.68659,1.68659,0.0,6.48623,6.48623,2,2,1.62495,1.68659,1.68659,0.0,0.0,0.0,0,0,Event_652099539
26.3491,26.0714,0.145821,1.29868,0.000729167,0.000624215,0.0761529,0.251273,0.251273,0.0,6.23717,10.0189,11.1876,14.1228,5.03034,0.0174053,0.0174573,0.441637,0.709415,0.423856,8.29248,13.9035,13.9035,0.0,42.6935,17.6294,6,4,6.64372,0.816042,0.816042,0.0,25.8715,0.80751,3,1,Event_652099539
21.9059,21.1289,-0.270388,1.38598,0.000729167,0.000624215,0.0761529,0.0,0.0,0.0,14.7699,20.7343,20.957,21.9059,12.868,0.0100393,0.0100777,0.674244,0.946514,0.949968,7.12536,21.9787,21.9787,0.0,23.5694,23.5694,5,5,3.60803,6.02329,6.02329,0.0,23.5694,23.5694,5,5,Event_652099539
45.6413,38.3853,0.605573,-1.89011,0.000713589,0.000617512,0.0388035,0.0,0.0,0.0,24.8509,31.9355,31.7729,33.4951,20.5811,0.00961707,0.00975727,0.741925,0.953436,0.698755,6.4522,0.640631,0.640631,0.0,14.8049,14.8049,7,7,3.69206,0.640631,0.640631,0.0,11.6931,11.6931,4,4,Event_652163381
27.4964,19.0413,-0.910587,1.29395,0.000713589,0.000617512,0.0388035,0.0,0.0,0.0,22.4278,24.4744,24.9975,26.0065,14.543,0.00981242,0.0100121,0.862392,0.941087,0.907369,8.38635,8.27304,8.27304,0.0,584.76,584.76,8,8,2.36363,2.49956,2.49956,0.0,565.826,565.826,5,5,Event_652163381
36.0711,32.5749,0.459259,-2.59286,0.000729863,0.000615293,0.0967043,0.0,0.0,0.0,12.0664,17.2179,17.5496,18.9866,10.5227,0.0112118,0.0114152,0.635522,0.906843,0.487795,7.26522,0.0,0.0,0.0,0.47078,0.47078,1,1,2.49431,0.0,0.0,0.0,0.0,0.0,0,0,Event_652184289
65.5098,23.8734,1.66759,0.0983255,0.000729863,0.000615293,0.0967043,0.0,0.0,0.0,33.036,36.18,36.8443,39.3616,25.7793,0.0132597,0.0261746,0.839295,0.919168,0.648515,1.95942,1.21347,0.853363,0.360109,0.0,0.0,0,0,0.647488,0.0,0.0,0.0,0.0,0.0,0,0,Event_652184289
54.0797,53.9272,0.0751878,-1.51424,0.000729599,0.000618956,-0.0766663,0.0196,0.0196,0.0,21.9028,40.2,37.5732,42.5829,14.1861,0.0107296,0.0100971,0.514357,0.94404,0.694562,3.0334,2.05559,2.05559,0.0,3.55878,3.55878,1,1,2.23809,2.05559,2.05559,0.0,3.55878,3.55878,1,1,Event_652238569
46.8077,43.2874,0.40061,2.03594,0.000729599,0.000618956,-0.0766663,0.0569816,0.0569816,0.0,17.863,32.3174,27.8227,33.9224,13.9412,0.00881058,0.00886054,0.526585,0.952687,0.593851,1.13732,1.45219,1.45219,0.0,24.034,16.4259,4,3,0.587689,1.45219,1.45219,0.0,23.7224,16.1144,3,2,Event_652238569
47.0711,43.7443,-0.387571,2.86923,0.000713394,0.000619952,-0.0393288,0.0,0.0,0.0,22.8778,30.48,23.4157,32.6176,9.16851,0.0101467,0.0101454,0.701395,0.934465,0.49943,4.45891,1.68456,1.68456,0.0,0.0,0.0,0,0,4.16068,0.0,0.0,0.0,0.0,0.0,0,0,Event_652357534
165.989,25.2184,2.57168,-0.123171,0.000713394,0.000619952,-0.0393288,0.056421,0.0485915,0.00782957,111.81,124.48,124.745,139.857,68.2633,0.0337287,0.0258468,0.799461,0.890049,0.850435,6.27033,5.7395,4.38051,1.35899,0.0,0.0,0,0,2.71968,3.57568,2.78771,0.787973,0.0,0.0,0,0,Event_652357534
25.627,25.1317,0.198199,-0.12641,0.000737642,0.000598514,0.116078,0.0,0.0,0.0,8.3953,12.9094,11.7554,13.9238,5.02376,0.0110381,0.0110937,0.602945,0.927145,0.459893,5.49622,0.0,0.0,0.0,3.10346,3.10346,2,2,4.83733,0.0,0.0,0.0,2.70538,2.70538,1,1,Event_652423091
171.833,46.8286,1.97407,-2.79244,0.000737642,0.000598514,0.116078,0.0650522,0.0595586,0.0054936,100.1,125.63,117.481,145.433,62.2987,0.0242983,0.0329838,0.688286,0.863832,0.729153,1.7206,3.84526,3.84526,0.0,9.23456,9.23456,3,3,0.98118,3.20009,3.20009,0.0,9.23456,9.23456,3,3,Event_652423091
38.6542,38.1575,0.161183,1.13237,0.000707769,0.000606687,0.0219375,0.112805,0.112805,0.0,6.23499,16.1888,14.1095,21.3118,4.08977,0.0131564,0.013281,0.29256,0.759616,0.362996,5.6572,2.42314,2.42314,0.0,17.44,17.44,4,4,4.78926,0.0,0.0,0.0,17.44,17.44,4,4,Event_652427387
16.8264,9.97728,1.11333,-2.7017,0.000707769,0.000606687,0.0219375,0.404476,0.404476,0.0,8.48165,9.19726,9.19557,12.5197,7.831,0.0188646,0.0184083,0.677464,0.734622,0.571545,8.37201,3.92708,3.92708,0.0,20.6972,20.6972,7,7,6.17555,1.19719,1.19719,0.0,17.5652,17.5652,5,5,Event_652427387
112.211,40.5181,1.67746,-0.484969,0.000707769,0.000606687,0.0219375,0.0,0.0,0.0,46.7011,69.3774,75.3647,87.0179,28.8901,0.0157889,0.0305815,0.536684,0.797278,0.74803,4.44375,4.58425,3.89032,0.69393,62.4759,11.5144,5,4,3.12101,2.41866,2.41866,0.0,61.2105,10.249,4,3,Event_652427387
