eta,phi,pt,charge,isolationPFChargedHadrCandsPtSum,isolationPFGammaCandsEtSum,maximumHCALPFClusterEt,emFraction,hcalTotOverPLead,hcalMaxOverPLead,hcal3x3OverPLead,ecalStripSumEOverPLead,bremsRecoveryEOverPLead,electronPreIDOutput,electronPreIDDecision,hasMuonReference,caloComp,segComp,muonDecision,event_id
-0.372406,0.176972,7.59424,1,3.71595,3.50187,0.969588,0.720394,1.12307,0.342044,0.0,1.94728,,-999.0,0,0,,,1,Event_273201718
-2.06029,2.25827,35.5572,-1,12.8772,1.45269,25.1581,0.495467,2.91509,1.93228,2.37232,2.56455,,-999.0,0,0,,,1,Event_273201718
3.19208,1.10528,13.3557,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.47623,-2.16765,5.20257,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.13923,-1.75033,5.69947,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.78697,-0.695357,5.76304,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.48609,-2.23665,3.78478,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
0.694101,-0.488679,5.79613,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.49819,2.73469,11.6338,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.29082,1.84516,11.1703,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.3019,-0.165246,3.51131,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
5.00245,-1.95946,3.48136,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.92424,0.507595,3.33385,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.71274,-0.338807,11.9623,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.54819,0.44697,5.66573,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.04121,-1.70972,5.24274,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
5.01584,1.20068,4.23645,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.26427,-1.14623,5.19045,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.75212,-2.1907,4.56052,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.19037,0.690604,4.36083,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.98999,-0.192936,15.9979,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.89912,-2.64833,16.4193,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.83395,1.72082,4.02143,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.98216,-1.66462,16.4389,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.76466,2.80295,17.0276,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-1.6687,-2.44283,4.30511,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.80469,-0.542733,4.21544,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.81349,1.668,4.21849,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.55543,2.24022,7.02172,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.35068,0.539244,8.59497,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
1.82246,-3.10793,8.57819,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.98327,0.825984,8.73119,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.74945,1.98618,8.7389,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.70202,-0.917994,8.46236,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
1.24895,2.10011,10.9463,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.9803,2.75947,7.52945,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.84175,0.937444,7.41915,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.88841,-2.44301,7.19464,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.84309,1.78264,7.08709,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.10346,2.38455,8.84307,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.11166,-2.93075,8.9036,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
4.29038,2.7185,9.3534,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.25741,-3.01031,3.32846,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-3.19884,-1.0303,9.8081,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-4.26268,-0.936243,6.72287,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.2472,-1.88694,6.55752,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
-2.87655,-2.79474,6.46039,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.63748,0.216747,10.7613,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
3.75987,-2.52862,10.9274,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273201718
2.45718,-1.55975,1.00749,-1,0.0,0.0,1.63911,0.0,3.73114,1.51887,2.91525,0.0,,-999.0,0,0,,,1,Event_273201718
-2.27947,-1.08958,1.53007,-1,0.0,0.0,0.96506,0.223494,2.11577,0.73975,0.646398,0.608961,,-999.0,0,0,,,1,Event_273201718
-2.40611,0.297232,0.649065,-1,0.0,0.0,8.92947,0.0,21.7687,21.7687,0.0,0.0,,-999.0,0,0,,,1,Event_273201718
1.54167,-1.00014,0.869152,-1,0.0,0.0,1.30153,0.0,1.50314,1.02009,0.0,0.0,,-999.0,0,0,,,1,Event_273201718
1.57502,0.61374,1.10444,-1,0.0,0.658985,0.756126,0.491216,0.724711,0.724711,0.724711,0.290969,,-999.0,0,0,,,1,Event_273201718
-0.638447,-0.627174,3.23228,-1,0.0,0.787108,0.410432,0.740649,0.453082,0.453082,0.0,0.691926,,-999.0,0,0,,,1,Event_273201718
1.68014,1.24256,3.98077,-1,0.822602,0.0,4.6339,0.0,1.22108,0.867504,0.353579,0.0,,-999.0,0,0,,,1,Event_273201718
-1.73394,-1.88445,1.71001,1,0.841471,0.0,0.928076,0.382965,1.84657,1.46661,0.0,0.0,,-999.0,0,0,,,1,Event_273201718
-1.41146,2.87658,2.17578,-1,0.881654,0.0,0.558957,0.616614,0.444297,0.444297,0.0,0.714579,,-999.0,0,0,,,1,Event_273201718
0.58163,0.936817,3.28006,-1,0.967919,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273201718
2.3921,-0.529034,1.32634,1,0.0,0.972306,0.78433,0.457016,1.89565,0.857619,0.506181,1.59552,,-999.0,0,0,,,1,Event_273201718
0.993035,0.0186055,5.62438,1,0.0,1.01001,1.75331,0.687684,0.611013,0.462586,0.0,1.34538,,-999.0,0,0,,,1,Event_273201718
1.41728,-2.30754,1.87223,1,1.16467,0.0,1.70042,0.282995,2.2529,1.14392,0.0,0.889202,,-999.0,0,0,,,1,Event_273201718
0.178115,-2.48232,6.73734,-1,0.780868,0.569119,1.11464,0.825743,0.578286,0.400839,0.0,2.47072,,-999.0,0,0,,,1,Event_273201718
0.717875,1.44186,1.53299,1,0.0,1.75758,2.63588,0.404374,1.58467,1.58467,0.0,1.07584,,-999.0,0,0,,,1,Event_273201718
-1.31151,-1.69262,0.829475,-1,1.23819,1.71345,1.08726,0.548771,2.21591,1.6788,1.6788,0.0,,-999.0,0,0,,,1,Event_273201718
-1.13894,0.49857,1.14959,1,0.966055,2.27614,2.62332,0.271803,5.12263,2.51189,1.1045,0.578365,,-999.0,0,0,,,1,Event_273201718
-0.406207,2.8826,3.16325,-1,0.0,6.16066,2.83473,0.652737,1.14248,0.909088,0.909088,0.200174,,-999.0,0,0,,,1,Event_273201718
1.79567,2.69545,1.14334,-1,0.0,0.0,1.30076,0.0,1.82918,0.867474,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-1.16147,1.8991,1.49612,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-0.1317,-2.98108,2.76093,1,0.0,0.575528,0.0,1.0,0.0,0.0,0.0,1.21004,,-999.0,0,0,,,1,Event_273204798
1.31095,-0.528006,0.896462,1,0.0,0.662758,1.62689,0.114801,7.76961,2.08722,2.08722,0.0,,-999.0,0,0,,,1,Event_273204798
-1.0456,-1.68945,0.600123,-1,1.20963,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
0.0874512,2.27813,1.11362,1,2.13682,0.0,1.22382,0.167408,1.2978,1.12799,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
1.01226,1.18803,3.61822,-1,1.01889,2.55767,1.97235,0.385908,2.4723,1.17392,0.796644,1.04485,,-999.0,0,0,,,1,Event_273204798
0.436223,-3.04083,92.2909,1,5.63037,0.0,67.3477,0.278728,0.948158,0.854186,0.948158,0.366405,,-0.42708,0,0,,,1,Event_273204798
1.96375,-2.91077,7.52957,1,6.94992,0.0,3.91507,0.379237,2.3085,1.03247,1.97658,1.41031,,-999.0,0,0,,,1,Event_273204798
-2.13836,3.06047,8.64223,1,5.90747,3.70893,6.73877,0.453008,0.987158,0.762066,0.762066,0.580728,,-999.0,0,0,,,1,Event_273204798
1.83104,0.0238664,36.6099,1,30.6536,14.1996,19.6692,0.449295,1.0458,0.549513,0.769036,0.832899,,-999.0,0,0,,,1,Event_273204798
1.76063,0.817415,5.22675,1,0.70753,0.0,1.01666,0.715716,1.62131,0.759705,0.86161,0.0,,-999.0,0,0,,,1,Event_273204798
2.72649,1.5832,1.51005,1,0.0,1.00694,0.775565,0.657626,3.19025,2.19373,0.996519,0.319861,,-999.0,0,0,,,1,Event_273204798
1.04381,0.0231035,3.07371,-1,4.53773,0.0,1.02484,0.286102,11.1671,2.10129,1.40729,0.0,,-999.0,0,0,,,1,Event_273204798
3.46495,2.11798,5.14855,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.87401,2.19942,16.7115,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.89716,-2.19539,16.6484,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.04557,-2.83412,13.3341,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.96088,-2.71489,12.9641,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.88147,0.779572,10.2704,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.81968,3.04609,9.44632,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
0.308019,-0.43798,9.29166,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.60993,0.340818,12.8865,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
4.53602,-0.919589,4.45827,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-1.09505,2.80599,5.2282,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.5688,-0.735206,3.19854,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-4.56323,-0.414342,5.07849,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-4.33242,-1.87428,5.03051,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.53994,2.77465,5.02337,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.80449,2.22077,4.59322,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
4.32386,2.42284,4.56876,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-4.33256,3.07833,4.56661,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.05057,2.02102,5.33417,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.7863,-2.41948,4.38599,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
0.124974,-1.60634,4.21344,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
4.58122,-2.22293,3.92631,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-0.269675,-0.921293,3.76816,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-1.83819,1.60589,3.38607,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-4.47573,0.431006,3.32265,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.43398,-0.396166,3.29066,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.81335,-0.370179,3.2289,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.34857,-2.29221,6.98322,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
1.18254,1.78433,8.85011,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.80532,-2.35684,8.47497,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-4.52335,1.80758,8.41254,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.89388,-1.07625,8.20745,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.08075,-1.29373,8.19408,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.93152,-1.58696,7.47941,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.81226,2.73936,7.22934,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.18368,-1.41536,7.05528,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.96889,-0.119761,8.95874,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.87049,0.919225,6.19593,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
2.86408,-0.965859,6.1501,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.70408,-1.75329,6.03944,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.45053,1.51987,5.89032,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-3.42214,-1.82728,5.87646,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.16147,-0.0989374,5.86411,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-2.9278,0.777309,5.60731,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
3.82667,-1.02313,5.3982,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273204798
-1.88269,0.0362174,1.77616,1,0.0,0.0,0.790211,0.688416,0.412948,0.412948,0.412948,0.912372,,-999.0,0,0,,,1,Event_273204798
-1.58935,-0.106376,2.22052,-1,0.0,0.0,0.790211,0.0,0.435054,0.435054,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-1.01607,-2.76754,2.55335,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-0.28007,1.98491,3.59307,-1,0.0,0.0,0.864273,0.734996,0.732196,0.732196,0.0,1.49464,,-999.0,0,0,,,1,Event_273204798
1.8587,-0.882504,0.637684,1,0.0,0.0,1.18296,0.409332,1.44301,1.44301,0.0,1.0,,-999.0,0,0,,,1,Event_273204798
-0.45408,1.23565,2.86016,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.29498,,-999.0,0,0,,,1,Event_273204798
-0.927488,-0.387709,3.93717,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.00819,,-999.0,0,0,,,1,Event_273204798
0.697519,-2.10612,6.20928,-1,0.0,0.0,2.57328,0.0,2.84087,1.37373,0.972186,0.0,,-999.0,0,0,,,1,Event_273204798
-2.24497,0.987233,1.2249,-1,0.0,0.0,1.95725,0.226315,2.13519,1.63407,0.50112,0.624579,,-999.0,0,0,,,1,Event_273204798
-0.41617,-1.67708,1.58521,-1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-0.301839,0.0936358,4.45993,1,0.0,0.0,0.103439,0.554837,0.118133,0.118133,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
-1.4578,-0.98713,4.33337,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.78282,,-999.0,0,0,,,1,Event_273204798
1.20121,-2.42964,0.523685,-1,0.0,0.681913,2.57328,0.131439,7.28028,4.70494,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
2.31096,0.698469,0.721287,1,0.0,0.699228,0.289582,0.711447,0.794739,0.431216,0.431216,0.609979,,-999.0,0,0,,,1,Event_273204798
0.816742,2.62435,1.35781,1,0.742176,0.0,1.04936,0.21897,0.798467,0.798467,0.798467,0.223859,,-999.0,0,0,,,1,Event_273204798
-1.38334,-2.13418,1.33296,-1,0.763062,0.0,1.41924,0.0,1.10019,1.10019,1.10019,0.0,,-999.0,0,0,,,1,Event_273204798
0.11742,-2.49043,1.39061,-1,0.0,0.815017,0.0,1.0,0.0,0.0,0.0,0.60579,,-999.0,0,0,,,1,Event_273204798
-2.22447,-2.60828,0.671383,-1,0.0,1.2534,1.28267,0.663396,1.55676,1.55676,0.0,1.02933,,-999.0,0,0,,,1,Event_273204798
1.16677,-3.12682,1.37756,1,0.715847,0.710806,0.940664,0.586259,0.990286,0.990286,0.0,1.0,,-999.0,0,0,,,1,Event_273204798
0.876723,-1.20774,0.585342,1,1.62594,0.0,0.194356,0.0,1.84017,1.00932,1.00932,0.0,,-999.0,0,0,,,1,Event_273204798
-1.1348,0.74891,1.38471,-1,1.96058,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273204798
0.511756,0.73711,0.948484,1,0.0,2.45184,0.924592,0.636725,1.75298,1.0,1.0,0.807871,,-999.0,0,0,,,1,Event_273204798
1.26654,-1.65725,0.912483,1,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273206142
0.992425,-0.55656,3.99705,-1,1.19057,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,,-999.0,0,0,,,1,Event_273206142
-1.17579,-2.95159,1.43751,-1,3.60445,1.91774,0.903114,0.457624,1.75944,0.630441,0.630441,0.964334,,-999.0,0,0,,,1,Event_273206142
-0.88723,2.15757,1.03601,1,0.0,6.12633,0.830408,0.877476,0.838208,0.838208,0.838208,0.0,,-999.0,0,0,,,1,Event_273206142
0.435932,1.4334,1.1056,1,8.4535,0.0,2.10783,0.320962,2.34054,1.78946,0.0,0.0,,-999.0,0,0,,,1,Event_273206142
2.14945,-0.357132,0.509448,1,3.36239,5.09862,2.0838,0.655131,6.73225,3.71515,1.14,0.0,,-999.0,0,0,,,1,Event_273206142
0.228204,-2.88181,2.72024,1,5.21419,5.24111,0.0553721,0.945735,0.114641,0.114641,0.0,0.405119,,-999.0,0,0,,,1,Event_273206142
0.32211,2.63858,1.355,1,8.61826,2.53739,2.47616,0.586636,3.52482,1.95719,0.0,5.00234,,-999.0,0,0,,,1,Event_273206142
-1.40464,2.68909,1.80614,1,4.51716,11.143,1.2866,0.790655,1.79977,0.65674,0.616253,5.95497,,-999.0,0,0,,,1,Event_273206142
-0.491257,-3.12511,47.098,1,8.26221,16.4874,11.2718,0.682555,0.988791,0.4711,0.742486,2.05005,,-999.0,0,0,,,1,Event_273206142
0.0424097,-0.1147,25.4237,1,20.5656,4.75085,22.7797,0.344499,2.12726,1.21343,2.06195,1.0276,,-999.0,0,0,,,1,Event_273206142
-0.591795,-0.884835,2.61611,1,31.0027,2.00053,8.05994,0.467398,7.44035,3.59641,0.0,6.28736,,-999.0,0,0,,,1,Event_273206142
-0.391596,2.33077,4.46843,-1,0.0,0.0,0.764812,0.806941,0.744148,0.744148,0.744148,0.622804,,-999.0,0,0,,,1,Event_273206142
-2.51061,2.74507,5.49123,-1,0.0,1.16223,2.21545,0.491721,5.64571,2.31834,1.70997,5.46179,,-999.0,0,0,,,1,Event_273206142
-0.726623,-2.4697,3.35266,-1,1.22122,1.0018,0.779917,0.710998,1.23365,0.631137,0.0,0.798959,,-999.0,0,0,,,1,Event_273206142
-1.60858,2.20767,5.30749,-1,0.0,2.60526,0.982734,0.655764,4.01074,1.10845,0.740569,7.64038,,-999.0,0,0,,,1,Event_273206142
0.585454,0.603296,3.0699,-1,10.7716,0.663967,1.92997,0.55493,2.4654,1.20502,1.20502,3.07396,,-999.0,0,0,,,1,Event_273206142
0.00522961,0.83239,11.861,-1,8.82969,3.7879,0.134959,0.971503,0.0826781,0.0826781,0.0,1.63089,,-999.0,0,0,,,1,Event_273206142
4.42909,2.39202,4.80746,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.36216,-1.47558,6.83617,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
3.74115,0.551576,6.60113,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
3.72455,-1.93184,6.55015,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.49107,0.946261,5.87939,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.97978,-2.60867,5.76463,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-1.90652,-3.04873,5.66682,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.51735,2.72499,5.23806,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.34108,-0.822023,5.03145,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.29541,-3.06058,7.28642,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
2.22674,-1.65138,4.76517,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
2.99466,-1.05448,3.76757,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.6204,-0.664499,3.60409,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.85216,-1.9267,3.51429,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-2.8876,0.733846,3.45084,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
3.94977,-0.891333,3.33218,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
4.5197,0.485539,3.21782,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
4.85537,-0.399962,3.06398,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.10395,1.64534,9.12941,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
2.82747,-0.192219,14.1031,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-0.941666,-1.65282,13.6339,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.45672,0.226528,12.8529,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.09432,2.3042,10.8609,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-4.85987,-1.15557,3.02185,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
3.99045,-2.73619,9.81583,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
3.04807,1.75091,9.5405,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-2.46705,2.10085,9.47744,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
-3.11292,-2.77894,15.2654,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
2.90422,0.461159,9.10909,0,,,0.0,-1.0,0.0,0.0,0.0,0.0,,-1111.0,0,0,,,1,Event_273206142
