pos_x,pos_y,pos_z,dir_x,dir_y,dir_z,pt,phi,eta,charge,chi2,ndof,event_id
0.000718903,0.000612073,-0.00232518,0.441754,0.883677,0.154816,0.897361,1.10723,0.156071,1,11.5829,15,Event_273201718
0.000751241,0.000593497,-0.0262274,0.342837,0.606528,-0.717347,2.25324,1.05632,-0.902157,-1,19.8087,15,Event_273201718
0.000609649,0.000658111,0.0501338,0.302796,0.722352,-0.621709,0.844833,1.17387,-0.727786,1,32.7472,14,Event_273201718
0.000720715,0.000610101,-0.0442705,0.189122,0.565708,0.802625,1.00762,1.24817,1.10595,1,8.98504,10,Event_273201718
0.000690377,0.000620374,-0.0525206,0.116114,0.340959,0.93288,3.98077,1.24256,1.68014,-1,24.5936,35,Event_273201718
0.000736801,0.000605691,-0.0264629,0.144263,0.532893,-0.833795,1.19813,1.30642,-1.20046,1,13.0785,17,Event_273201718
0.000813233,0.000587314,-0.0263849,0.10769,0.439866,-0.891583,0.853041,1.3307,-1.42959,1,36.2141,21,Event_273201718
0.00072257,0.00060984,-0.0677468,0.176351,0.827005,-0.533819,1.93907,1.3607,-0.595471,1,7.44154,6,Event_273201718
0.000718205,0.000609625,-0.00231215,0.101331,0.781524,0.615592,1.53299,1.44186,0.717875,1,30.5592,19,Event_273201718
0.000528923,0.000642373,-0.0483207,0.103107,0.613,-0.783326,1.15807,1.40416,-1.05392,-1,9.68558,16,Event_273201718
0.000558228,0.000634543,-0.0525695,0.13249,0.882921,-0.45044,1.14171,1.42185,-0.485253,-1,9.66135,13,Event_273201718
0.000890619,0.00058915,-0.0526065,0.0376754,0.305485,-0.951451,1.63374,1.44809,-1.84688,-1,40.1685,39,Event_273201718
0.000754922,0.000606498,-0.0527655,0.0722875,0.671447,0.737518,0.97586,1.46355,0.945015,-1,24.2819,11,Event_273201718
0.000666054,0.000610734,-0.0262737,0.0170943,0.735057,-0.67779,3.25302,1.54754,-0.825014,-1,14.976,19,Event_273201718
0.000690009,0.000608698,-0.0483505,-0.0453888,0.996866,-0.0647874,0.760004,1.6163,-0.0648783,1,20.1112,9,Event_273201718
0.000708621,0.000608994,-0.0262097,-0.0212337,0.758633,-0.651172,2.11232,1.59878,-0.777331,1,7.2768,13,Event_273201718
0.000549325,0.000604004,-0.0527905,-0.01635,0.445915,-0.894926,1.00703,1.60745,-1.44614,-1,0.184248,1,Event_273201718
0.000804169,0.000627805,-0.131345,-0.159445,0.977965,0.134766,1.05911,1.73241,0.135591,1,31.9165,18,Event_273201718
0.000674631,0.000598076,-0.0263472,-0.0756594,0.323441,-0.943219,1.22966,1.80058,-1.76645,-1,36.1829,31,Event_273201718
0.000638914,0.000590253,-0.0678708,-0.189248,0.736287,-0.649666,0.916378,1.82238,-0.774721,-1,12.7839,19,Event_273201718
0.000779617,0.000627579,-0.00228025,-0.24659,0.70128,-0.66888,1.59145,1.90892,-0.808713,-1,5.66311,12,Event_273201718
0.00070078,0.000606555,-0.131396,-0.305573,0.53344,0.788712,2.02852,2.091,1.06801,1,0.126638,1,Event_273201718
0.000702459,0.000590067,-0.0263096,-0.681918,0.728411,0.0663707,8.96264,2.32324,0.0664684,1,22.1459,15,Event_273201718
0.000706252,0.000596056,-0.0484,-0.583048,0.598881,-0.548997,2.70268,2.3428,-0.616944,1,6.76024,11,Event_273201718
0.000723717,0.000613785,-0.0525539,-0.360654,0.355201,0.862416,1.71899,2.36381,1.3027,1,6.9108,11,Event_273201718
0.000513248,0.000390339,-0.052835,-0.251016,0.236289,0.9387,0.978076,2.38641,1.727,1,1.14873,1,Event_273201718
0.00071354,0.000602724,-0.0524349,-0.276033,0.246041,-0.929123,1.50568,2.41358,-1.65194,1,1.30336,5,Event_273201718
0.000658618,0.00053289,-0.0524164,-0.696552,0.554907,-0.454855,1.117,2.4689,-0.490805,1,19.3066,14,Event_273201718
0.000730969,0.000653567,-0.131213,-0.806859,0.383755,-0.449122,0.924758,2.69764,-0.4836,1,7.52824,7,Event_273201718
0.000764238,0.000687986,-0.0264336,-0.378872,0.198332,-0.903947,1.18796,2.65934,-1.49339,-1,7.56352,11,Event_273201718
0.000697658,0.000553865,-0.0263596,-0.616617,0.282515,-0.734826,1.01958,2.71197,-0.939137,-1,7.72025,10,Event_273201718
0.000681918,0.000512673,-0.0262757,-0.686474,0.29236,-0.665792,1.58822,2.73897,-0.803147,-1,8.26629,15,Event_273201718
0.000662363,0.000422251,-0.0675699,-0.404862,0.120722,-0.906374,0.928496,2.85181,-1.50682,1,9.23021,11,Event_273201718
0.000714039,0.000584306,-0.0261229,-0.423366,0.153418,-0.892874,0.881654,2.79393,-1.43592,-1,48.131,31,Event_273201718
0.000724552,0.000622956,-0.0525106,-0.885315,0.301361,0.354119,0.807965,2.8135,0.370145,-1,0.0339657,1,Event_273201718
0.000722051,0.000590675,-0.00198539,-0.533552,0.111229,0.838421,0.77293,2.93607,1.21583,1,10.7213,20,Event_273201718
0.000720028,0.000594426,-0.0264086,-0.684921,0.14047,-0.714948,0.876126,2.93931,-0.897233,1,5.78811,9,Event_273201718
0.000697004,0.00052076,-0.0483951,-0.892037,0.236336,-0.385248,3.16325,2.8826,-0.406207,-1,19.5679,15,Event_273201718
0.000722078,0.000623111,-0.0524681,-0.922116,0.132768,0.363421,1.4908,2.99859,0.380822,1,4.04648,10,Event_273201718
0.000731129,0.000812269,-0.0443249,-0.494571,0.0244883,-0.868792,0.755346,3.09212,-1.32813,1,20.9099,29,Event_273201718
0.000722627,0.000633467,-0.0524193,-0.586371,0.0604958,0.807781,2.84781,3.03879,1.12061,-1,12.3669,17,Event_273201718
0.000715562,0.00053059,-0.0270977,-0.503878,0.0476679,0.862459,0.870641,3.04727,1.30286,-1,8.49726,11,Event_273201718
0.000715931,0.00054281,-0.0523622,-0.972955,0.0620967,0.222492,1.54366,3.07786,0.226277,-1,6.20462,7,Event_273201718
0.000718559,0.000581252,-0.0525121,-0.780611,0.0446692,0.623419,1.67378,3.08443,0.730578,-1,8.11064,8,Event_273201718
0.000708533,0.000834629,-0.0668496,-0.185211,-0.00838961,0.982663,1.22421,-3.09633,2.36967,-1,23.1533,29,Event_273201718
0.000853787,0.000612072,-0.0665619,0.0018782,-0.170093,0.985426,1.00749,-1.55975,2.45718,-1,30.389,23,Event_273201718
0.000772526,0.000697628,-0.0432584,0.156565,-0.0915313,0.983417,1.32634,-0.529034,2.3921,1,19.5876,29,Event_273201718
0.000816271,0.000570262,-0.0261285,0.0616595,0.146463,0.987293,1.16293,1.17233,2.52617,1,1.34147,1,Event_273201718
0.00071918,0.000597359,0.0504957,-0.149725,0.193037,0.969701,1.08065,2.2305,2.08726,-1,33.3202,33,Event_273201718
0.000692304,0.000834343,-0.0529857,-0.238649,-0.0296258,-0.970654,1.05575,-3.01808,-2.10348,1,31.9284,37,Event_273201718
0.000699045,0.000698271,-0.0442956,-0.245431,-0.0613089,-0.967474,1.70213,-2.8968,-2.05123,-1,0.0861965,1,Event_273201718
0.000867883,0.000525472,-0.0449268,-0.134588,-0.233605,-0.962972,1.00175,-2.09348,-1.98527,1,32.3584,35,Event_273201718
0.000751439,0.000870586,-0.05253,0.216044,-0.0258914,-0.97604,1.36004,-0.119274,-2.20624,-1,25.3062,31,Event_273201718
0.000870869,0.000631168,-0.0438822,-0.0292,0.205295,-0.978265,1.25257,1.71208,-2.25551,-1,30.3951,31,Event_273201718
0.000712747,0.000607814,-0.0524622,-0.0941969,0.291938,-0.951787,2.65185,1.88291,-1.85044,1,47.0366,45,Event_273201718
0.000724846,0.000609959,-0.0260825,-0.0592564,0.179616,-0.981951,2.8707,1.88946,-2.34936,1,40.359,35,Event_273201718
0.000947561,0.000715459,-0.0266694,-0.112321,0.237577,-0.964853,1.21001,2.01243,-2.01182,1,35.6828,25,Event_273201718
0.000683372,0.000590138,-0.026545,-0.112785,0.232245,-0.966096,1.47083,2.02288,-2.03014,1,16.5045,27,Event_273201718
0.000679293,0.000583333,-0.0261507,-0.125234,0.210475,-0.969545,1.62779,2.10754,-2.08465,1,7.22847,15,Event_273201718
0.000687144,0.000575218,-0.0266718,-0.145656,0.152947,-0.977441,4.57956,2.33178,-2.23672,1,23.0709,31,Event_273201718
0.000713101,0.000598793,-0.0265085,-0.185546,0.174542,-0.96701,14.3798,2.38674,-2.04403,-1,32.517,35,Event_273201718
0.00072936,0.000592965,-0.00239306,-0.830188,-0.190981,-0.52375,1.57055,-2.91548,-0.581493,-1,5.62282,7,Event_273201718
0.000633947,0.000622659,-0.025235,-0.0752749,-0.505014,-0.859822,0.841471,-1.71876,-1.29266,1,13.8091,15,Event_273201718
0.000803443,0.000809891,-0.00235444,0.286263,-0.110523,-0.951755,1.32295,-0.368457,-1.8501,1,3.13271,5,Event_273201718
0.000839451,0.00062718,-0.0264611,0.134895,-0.882832,0.449901,4.06241,-1.41917,0.484576,-1,15.8559,13,Event_273201718
0.000720532,0.00067337,-0.0265091,0.330697,0.0132495,-0.943644,1.63399,0.0400441,-1.77032,1,38.7961,39,Event_273201718
0.000757391,0.000594265,-0.0263172,0.393355,0.89095,0.226892,0.967919,1.15503,0.23091,1,2.09995,3,Event_273201718
0.000735995,0.000606205,-0.0263918,0.218521,0.881539,-0.418494,8.32338,1.32781,-0.445865,-1,3.83677,12,Event_273201718
0.000707609,0.000598885,-0.0268925,-0.159595,0.234027,0.959042,0.924171,2.16931,1.93383,-1,40.2571,49,Event_273201718
0.000741375,0.00059281,-0.0264828,-0.307619,-0.339111,0.88903,1.87223,-2.30754,1.41728,1,16.147,19,Event_273201718
0.000665471,0.000562172,-0.0263535,-0.537351,0.655683,-0.530408,1.30228,2.25733,-0.590713,-1,15.1024,14,Event_273201718
0.000763499,0.000613322,-0.0263212,0.0837206,-0.862083,0.499804,20.2468,-1.47399,0.549044,1,10.23,15,Event_273201718
0.000723114,0.000609403,-0.0263177,0.0818625,-0.859444,0.504633,28.3568,-1.47583,0.555503,-1,5.46662,10,Event_273201718
0.000691327,0.00066895,-0.0264187,0.565155,0.301605,-0.767876,0.966055,0.490218,-1.01513,1,9.03555,8,Event_273201718
0.000808977,0.000538627,-0.0261782,0.555829,0.674194,0.486329,1.10932,0.881333,0.531241,-1,7.69043,14,Event_273201718
0.000681651,0.000567687,-0.0262795,-0.708227,0.703951,-0.0535573,3.62143,2.35922,-0.0536086,-1,13.4068,14,Event_273201718
0.000741191,0.000486312,-0.0266983,0.263846,0.0387992,0.963784,1.1933,0.146006,1.99656,1,33.2671,33,Event_273201718
0.000646724,0.000608373,-0.0263881,-0.00473669,0.342937,-0.939347,3.22968,1.58461,-1.73247,-1,16.9616,23,Event_273201718
0.000717373,0.0006128,-0.0526165,-0.447972,-0.492777,-0.745984,1.98863,-2.3086,-0.963838,-1,3.72547,6,Event_273201718
0.000667171,0.000615652,-0.0526338,-0.0485083,-0.475319,0.878475,2.40548,-1.6725,1.36905,-1,21.3836,21,Event_273201718
0.000680436,0.000570036,-0.0527436,-0.236334,0.233836,0.943116,0.929622,2.36151,1.76551,1,0.0658946,1,Event_273201718
0.000646761,0.000844232,-0.0527776,-0.624679,-0.195968,-0.755892,0.813782,-2.83761,-0.98656,1,30.5974,14,Event_273201718
0.000752145,0.000612838,-0.0530542,-0.0347271,0.428608,0.902823,0.822602,1.65164,1.48728,-1,16.6413,19,Event_273201718
0.000846021,0.000594826,-0.0513215,-0.0610496,-0.49864,-0.864656,0.829475,-1.69262,-1.31151,-1,15.4522,15,Event_273201718
0.000714475,0.000606496,-0.0525083,0.537939,-0.828735,-0.154338,1.64175,-0.995048,-0.155582,-1,13.6492,14,Event_273201718
0.000707998,0.000487776,-0.0525975,0.908389,-0.0905694,-0.4082,1.67143,-0.0993749,-0.433449,1,4.0506,13,Event_273201718
0.000694725,0.0006724,-0.0523384,-0.243913,-0.0999959,-0.964628,1.50006,-2.75252,-2.00857,-1,6.75848,7,Event_273201718
0.000824489,0.000664678,-0.052003,0.0937548,-0.179551,-0.979271,1.53007,-1.08958,-2.27947,-1,29.5139,31,Event_273201718
0.000436434,0.000681954,-0.0523953,-0.0652053,-0.257503,-0.964075,1.65579,-1.8188,-2.00067,1,9.32222,9,Event_273201718
0.000684167,0.000612699,-0.0525636,-0.0162352,-0.235036,-0.971851,1.18891,-1.63976,-2.12461,1,24.3611,33,Event_273201718
0.000732522,0.000605089,-0.00235105,-0.329344,-0.626181,0.706703,0.988721,-2.05499,0.880567,-1,5.81343,15,Event_273201718
0.000728248,0.000613802,-0.00238264,0.848313,-0.41133,-0.333425,0.80657,-0.451478,-0.346677,-1,2.51796,7,Event_273201718
0.000738477,0.000671162,-0.00230552,0.689467,-0.14026,0.710607,1.53658,-0.200694,0.88841,-1,8.87961,11,Event_273201718
0.000780783,0.000648489,-0.0022364,-0.539829,0.745426,0.391057,1.60401,2.19757,0.413047,-1,1.9017,4,Event_273201718
0.00074234,0.000566925,-0.00264026,-0.717301,-0.285646,0.635519,1.48956,-2.76262,0.750621,-1,12.2442,13,Event_273201718
0.000776364,0.000561877,-0.00254044,-0.66507,-0.719822,-0.198844,0.777194,-2.31668,-0.201529,1,15.9631,16,Event_273201718
0.00072468,0.000590301,-0.00211182,-0.913155,0.054843,0.403907,1.64742,3.08161,0.428309,1,7.64198,5,Event_273201718
0.000723161,0.000663708,-0.0447206,0.495613,-0.0192451,0.86833,1.03623,-0.0388114,1.32625,-1,7.62852,7,Event_273201718
0.000781953,0.000607864,-0.044044,0.0268993,0.77868,0.626845,0.913309,1.53627,0.736202,-1,6.74349,8,Event_273201718
0.000314876,0.000637193,-0.0439626,-0.0214403,-0.318236,-0.947769,2.29249,-1.63807,-1.80938,1,29.1496,37,Event_273201718
0.000482008,0.000371465,-0.0444512,0.202306,-0.202733,0.958108,1.06279,-0.786451,1.92232,-1,34.16,43,Event_273201718
0.000700245,0.000596893,-0.0677676,0.381033,-0.504501,0.774785,1.42183,-0.923933,1.03219,-1,2.55201,1,Event_273201718
0.000617102,0.000842635,-0.0678523,-0.914397,-0.399856,-0.0631979,0.768626,-2.72936,-0.0632822,-1,17.4204,13,Event_273201718
0.00137304,0.000772208,-0.0661169,0.0801128,-0.324861,-0.942363,1.71794,-1.32901,-1.75875,1,1.81036,5,Event_273201718
0.000433363,0.000525379,-0.0440986,-0.0710276,0.241334,-0.967839,1.23811,1.85703,-2.05697,-1,5.06069,3,Event_273201718
0.000761018,0.000551001,-0.131894,0.331771,0.266565,-0.904915,0.968324,0.676849,-1.49871,-1,31.7481,35,Event_273201718
0.000440081,0.000455421,-0.132485,0.157503,-0.271788,-0.949381,1.44128,-1.04558,-1.82547,1,31.7824,33,Event_273201718
0.000674242,0.000807555,0.0500128,0.489506,0.1399,-0.860704,0.939435,0.278377,-1.29606,1,10.3027,21,Event_273201718
0.000782031,0.000713588,-0.00200395,0.486741,-0.260837,-0.833695,1.47192,-0.491943,-1.20013,1,17.9205,14,Event_273201718
0.000726577,0.000457378,-0.0210048,0.36374,0.00693139,-0.931475,1.18101,0.0190536,-1.66942,-1,7.93908,9,Event_273201718
0.000733457,0.000600469,0.0127776,0.735719,0.576236,0.355905,0.989575,0.664431,0.372189,-1,0.870096,3,Event_273201718
0.00188006,-0.000624866,-0.0394215,-0.156654,-0.147108,0.976637,1.60928,-2.38761,2.21899,1,23.7825,27,Event_273201718
0.000874576,0.000894655,-0.042089,-0.156132,0.0839761,-0.98416,1.45629,2.64812,-2.41521,1,4.9667,5,Event_273201718
-6.69561e-06,0.00501251,-0.0793263,-0.390372,-0.0642543,0.918412,1.11045,-2.97846,1.57879,1,7.28043,11,Event_273201718
0.009507,0.00985827,-0.0802819,0.606062,-0.57613,-0.548418,0.958664,-0.760084,-0.616117,-1,2.91076,13,Event_273201718
-0.00252844,-0.00903952,-0.0504294,0.4971,-0.167361,0.8514,0.803824,-0.324754,1.26122,1,5.50989,8,Event_273201718
0.000548731,-3.9834e-05,-0.0646496,0.650622,-0.170192,-0.740085,0.935566,-0.255851,-0.950667,-1,17.1184,13,Event_273201718
0.00074483,0.000723625,0.0127778,0.904358,-0.136325,-0.404415,1.20251,-0.149616,-0.428916,-1,14.4135,16,Event_273201718
0.000204743,0.00119091,-0.00475672,-0.545592,-0.487924,-0.681366,1.72955,-2.41193,-0.83166,-1,4.70417,10,Event_273201718
0.00258772,-0.00150394,-0.0622167,-0.496307,-0.438496,-0.749267,1.17236,-2.41796,-0.971281,-1,5.50914,9,Event_273201718
-0.0033589,-0.0112862,-0.0265314,0.939064,-0.322238,0.119673,1.41498,-0.330558,0.120249,1,1.0577,3,Event_273201718
0.00346331,-0.00480415,0.0103334,0.873062,0.441381,-0.207233,0.825357,0.468081,-0.210279,1,8.13069,12,Event_273201718
0.00437947,-0.00458581,-0.0650536,0.704216,0.496032,0.507969,1.21946,0.613656,0.559989,-1,14.3228,10,Event_273201718
0.000850202,0.00053775,-0.0440297,0.394372,0.704706,0.589796,1.06359,1.06059,0.677354,-1,13.7206,13,Event_273201718
0.0177174,0.000882218,0.0344847,-0.0136974,0.850532,0.525744,0.808869,1.5869,0.584245,1,0.910718,5,Event_273201718
0.0459976,-0.029936,0.0199718,0.13524,0.200251,0.970366,0.920757,0.976805,2.09852,1,30.9359,27,Event_273201718
0.000723258,0.000347175,-0.0446608,-0.401997,-0.00330291,-0.915635,3.07108,-3.13338,-1.56133,-1,9.16505,13,Event_273201718
-0.00193944,-0.0116671,0.00212335,0.303273,-0.0658495,-0.950626,1.18053,-0.21381,-1.83824,1,16.7447,29,Event_273201718
-0.000404838,-0.0127462,-0.0358909,0.348764,-0.0294059,-0.936749,0.85733,-0.0841157,-1.71083,1,36.0886,37,Event_273201718
-0.0182657,0.0300797,-0.174512,-0.339179,-0.218298,-0.915043,0.839376,-2.56973,-1.55767,-1,14.3053,11,Event_273201718
0.00437177,-0.00152511,-0.0937717,-0.173733,-0.297078,-0.938915,1.14147,-2.09997,-1.72881,1,10.5299,13,Event_273201718
-0.00195328,-0.00068775,-0.0262856,-0.119322,0.246006,-0.961896,1.1227,2.0224,-1.97067,-1,30.9464,35,Event_273201718
-0.00661316,-0.00420557,-0.0274077,-0.127767,0.194532,-0.972539,2.40049,2.15193,-2.13716,-1,23.2376,19,Event_273201718
-0.00201724,0.0331955,-0.297157,-0.325111,-0.0270108,-0.94529,0.917472,-3.0587,-1.78556,1,23.7559,33,Event_273201718
0.00440416,-0.00287522,-0.0406329,-0.451775,-0.477275,-0.75373,1.89547,-2.32875,-0.981535,-1,1.90632,4,Event_273201718
-0.00859101,-0.00357753,0.409064,0.30307,-0.679755,0.667894,0.831358,-1.1514,0.806931,1,11.4785,7,Event_273201718
-0.0717656,-0.0454864,0.263275,0.438513,-0.68995,0.575912,0.90861,-1.00463,0.656325,1,3.74578,8,Event_273201718
-0.0571681,-0.0262717,0.196586,0.352076,-0.75864,0.548185,1.3121,-1.13629,0.615783,1,6.1401,13,Event_273201718
0.00291557,0.00375253,-0.0111403,0.711323,-0.495741,-0.498257,1.08166,-0.608662,-0.546985,1,0.663981,4,Event_273201718
0.0239803,0.0437675,0.113553,0.678562,-0.365368,0.637229,1.04646,-0.493928,0.753494,1,0.369468,4,Event_273201718
0.0297993,0.018171,-0.0786091,0.318374,-0.527155,0.787874,1.39829,-1.02748,1.0658,-1,9.45243,6,Event_273201718
0.0237599,0.0246981,-0.0232767,0.718241,-0.686856,0.111174,0.790105,-0.763065,0.111635,-1,11.6508,8,Event_273201718
0.0173074,0.0455169,-0.065626,0.759213,-0.280452,0.587317,1.12839,-0.353851,0.673561,-1,1.91248,6,Event_273201718
0.00115128,2.66556e-05,-0.0657848,0.473278,0.350623,-0.808128,2.26519,0.637612,-1.12161,1,10.6599,10,Event_273201718
-0.00430117,0.0127623,-0.012609,0.903581,0.373645,0.209598,1.07063,0.392104,0.21275,-1,1.32766,5,Event_273201718
-0.0323631,-0.0456212,0.00700686,-0.632883,0.453031,0.627871,1.83347,2.52033,0.737894,-1,6.92724,6,Event_273201718
0.00689342,0.000345674,-0.00983353,-0.0173399,-0.408768,0.912474,2.99281,-1.61319,1.54211,-1,33.928,27,Event_273201718
0.00041701,-0.00158257,-0.0669602,-0.30989,0.0426022,0.949817,1.54058,3.00497,1.82991,-1,23.8594,21,Event_273201718
-0.0876002,-0.121202,-0.20074,0.374778,-0.271716,-0.886404,0.974359,-0.627312,-1.40489,1,11.6827,17,Event_273201718
-0.000760076,0.000518779,-0.171009,-0.0324383,0.498689,-0.866174,1.11485,1.63575,-1.31755,-1,37.2883,21,Event_273201718
0.0117414,0.0650884,-0.449182,-0.50829,0.0872537,-0.856754,0.744814,2.97159,-1.28101,1,12.5291,13,Event_273201718
-0.000329221,-0.00164302,0.0308672,-0.333296,0.156759,-0.929699,1.80468,2.70196,-1.65617,-1,20.042,23,Event_273201718
0.0521209,0.139423,-0.0828181,0.30418,-0.112651,-0.94593,0.987941,-0.354682,-1.79161,-1,31.0212,25,Event_273201718
-0.0408355,0.0402064,-0.23931,-0.242274,-0.254038,-0.936359,1.24722,-2.3325,-1.70765,1,20.5238,25,Event_273201718
0.000712567,0.000655226,-0.0878335,-0.253116,-0.0216699,0.967193,4.63193,-3.05619,2.04686,-1,9.57718,15,Event_273204798
0.000712616,0.000692086,-0.0105981,-0.987851,-0.145234,-0.0552974,1.49814,-2.99562,-0.0553539,1,5.89363,15,Event_273204798
0.000725032,0.000594497,-0.0309739,-0.978646,-0.158445,-0.130944,2.76093,-2.98108,-0.1317,1,9.04362,15,Event_273204798
0.000711539,0.000631724,-0.088329,-0.272494,-0.063228,0.960078,1.12252,-2.91359,1.9469,1,34.1595,29,Event_273204798
0.00075078,0.00046398,0.0157358,-0.286281,-0.0457959,0.957051,1.34551,-2.98297,1.90959,-1,7.53397,11,Event_273204798
0.000714932,0.000615978,-0.088246,-0.276847,-0.0801678,0.957564,4.20688,-2.85973,1.91573,1,29.8721,37,Event_273204798
0.000634678,0.000844697,-0.0880357,-0.219909,-0.0769818,0.972478,1.19547,-2.80486,2.13604,1,35.4284,41,Event_273204798
0.000863442,0.000431075,0.0155042,-0.316667,-0.242683,-0.916966,0.864668,-2.4877,-1.56963,1,0.0873568,1,Event_273204798
0.000708129,0.000636322,0.037684,-0.789927,-0.601958,0.116883,1.39061,-2.49043,0.11742,-1,1.99377,7,Event_273204798
0.000704294,0.000627281,0.0155592,-0.460819,-0.562727,0.686283,1.44569,-2.25696,0.840895,1,10.1944,18,Event_273204798
0.0015109,0.000146554,-0.0418086,-0.18877,-0.321861,0.927778,0.806743,-2.10123,1.64219,1,38.3476,43,Event_273204798
0.000793643,0.000568982,0.0810851,-0.251972,-0.398898,-0.881697,1.33296,-2.13418,-1.38334,-1,24.8487,23,Event_273204798
0.000549679,0.000686783,0.081217,-0.206515,-0.473617,-0.856176,0.763062,-1.98198,-1.27884,-1,13.624,23,Event_273204798
0.000793691,0.000587718,0.01569,-0.192732,-0.623784,-0.757462,1.20963,-1.87046,-0.990233,1,1.30496,4,Event_273204798
0.000668866,0.000612443,0.015382,-0.0655384,-0.887275,0.456562,2.62092,-1.64453,0.492959,1,10.9919,17,Event_273204798
0.000641425,0.000616007,0.080991,-0.097519,-0.914052,-0.393699,1.58521,-1.67708,-0.41617,-1,6.89573,14,Event_273204798
0.000758232,0.000616125,-0.0167261,0.170575,-0.827559,-0.534836,0.756754,-1.36753,-0.596894,1,9.09482,16,Event_273204798
0.000716908,0.000601823,0.0375638,0.375371,-0.892563,0.249855,0.779526,-1.1727,0.255258,1,6.81672,6,Event_273204798
0.000782469,0.000638094,0.0152241,0.427727,-0.780914,0.455218,1.06856,-1.0697,0.491263,1,14.7485,18,Event_273204798
0.000648352,0.000565534,0.0156212,0.219097,-0.408942,-0.885868,2.16266,-1.07895,-1.4024,1,18.5012,23,Event_273204798
0.000729723,0.000609255,0.0155391,0.471841,-0.803984,0.361906,1.23422,-1.04008,0.379077,1,18.7966,7,Event_273204798
0.000764031,0.000642858,0.0152764,0.501338,-0.52397,-0.688561,1.51057,-0.807468,-0.845213,1,1.65522,3,Event_273204798
0.000774971,0.000670492,0.0155022,0.320936,-0.243017,-0.915392,1.04843,-0.648102,-1.55982,1,8.35062,23,Event_273204798
0.000686303,0.00054217,-0.00760419,0.434159,-0.25322,0.864515,0.896462,-0.528006,1.31095,1,33.5967,19,Event_273204798
0.000738453,0.000631448,-0.00790873,0.410085,-0.241284,-0.879553,1.25098,-0.531828,-1.37379,1,25.6436,27,Event_273204798
0.000721631,0.000624697,-0.0883835,0.927417,-0.373427,0.0212043,0.769842,-0.382791,0.0212075,1,5.96214,16,Event_273204798
0.000683499,0.000488971,0.0156258,0.470441,-0.174723,0.864961,1.19945,-0.355613,1.31272,-1,4.37539,9,Event_273204798
0.00073761,0.000634212,0.0379238,0.242716,-0.0670427,-0.967778,1.37537,-0.269499,-2.05601,1,23.09,35,Event_273204798
0.000722054,0.000607431,-0.0309002,0.606695,-0.15778,-0.779119,1.81405,-0.254429,-1.04313,1,18.0378,14,Event_273204798
0.000707049,0.000580182,-0.0879465,0.875699,-0.260178,0.406765,0.995706,-0.288802,0.431729,-1,8.47511,13,Event_273204798
0.000695197,0.000414544,-0.0887036,0.389586,-0.0415997,-0.92005,2.22052,-0.106376,-1.58935,-1,11.2976,11,Event_273204798
0.00073489,0.00059197,0.0810574,0.396894,-0.00211643,0.917862,3.80996,-0.00533245,1.57528,1,23.5561,33,Event_273204798
0.00072244,0.000689521,-0.00770051,0.684683,0.023096,0.728475,1.28283,0.0337197,0.925471,1,8.41529,13,Event_273204798
0.000708156,0.00115644,0.082079,0.41756,0.0203887,0.90842,1.19262,0.0487893,1.51841,-1,17.3942,17,Event_273204798
0.000746643,0.000498645,0.0153178,0.97678,0.169013,-0.13166,1.19387,0.171334,-0.132429,1,15.1979,13,Event_273204798
0.000720617,0.000626767,0.015449,0.548113,0.208541,-0.809989,0.952926,0.363559,-1.127,1,3.18195,15,Event_273204798
0.000742235,0.000570706,0.0155262,0.450982,0.175063,-0.875196,1.00766,0.370276,-1.35486,1,4.36241,8,Event_273204798
0.000684951,0.000663655,0.0378333,0.298672,0.240013,0.923682,1.2106,0.676932,1.61354,1,14.7051,5,Event_273204798
0.000781485,0.000543079,0.0810362,0.661559,0.48899,-0.568533,0.818987,0.63652,-0.645352,-1,19.9558,21,Event_273204798
0.000755858,0.000574185,-0.0168332,0.65302,0.592815,0.471312,0.948484,0.73711,0.511756,1,17.0173,16,Event_273204798
0.00074488,0.000589622,0.015462,0.426821,0.396756,-0.812655,1.38471,0.74891,-1.1348,-1,4.58904,6,Event_273204798
0.000777766,0.00057407,-0.0388347,0.336928,0.528382,0.77929,0.89122,1.00314,1.04356,1,8.88714,16,Event_273204798
0.000753181,0.0005928,-0.00770721,0.494145,0.86452,-0.0917944,0.758464,1.05153,-0.0920535,1,9.14843,19,Event_273204798
0.000725279,0.000612404,0.0804657,0.11544,0.174837,-0.977807,1.22466,0.987233,-2.24497,-1,50.6793,37,Event_273204798
0.000790752,0.000571419,0.0807548,0.211602,0.341012,0.915934,0.935773,1.01543,1.56318,-1,42.917,41,Event_273204798
0.000788186,0.00057914,0.0375458,0.391295,0.803722,-0.44824,1.26905,1.11772,-0.482495,1,3.66084,3,Event_273204798
0.000797587,0.000582361,-0.00764675,0.249121,0.681771,0.687842,0.781783,1.22047,0.843848,1,7.26504,7,Event_273204798
0.000735466,0.000605829,0.0809884,0.233864,0.590786,0.772191,2.57343,1.19387,1.02573,-1,23.7789,17,Event_273204798
0.000493596,0.00067375,0.0373984,0.268973,0.958951,-0.0898104,0.945853,1.29734,-0.0900531,1,0.586743,1,Event_273204798
0.000794569,0.000599155,-0.00773941,0.132463,0.951901,-0.276294,1.1601,1.43253,-0.283665,1,7.00398,9,Event_273204798
