Name,Index,WasRun,Accept,Error,Objects
HLT_Ele27_WP80_WCandPt80_v6,346,1,0,0,-83/29 
HLT_Ele30_CaloIdVT_TrkIdT_PFJet100_PFJet25_v5,347,1,0,0,
HLT_Ele30_CaloIdVT_TrkIdT_PFJet150_PFJet25_v5,348,1,0,0,
HLT_Ele30_CaloIdVT_TrkIdT_PFNoPUJet100_PFNoPUJet25_v5,349,1,0,0,
HLT_Ele30_CaloIdVT_TrkIdT_PFNoPUJet150_PFNoPUJet25_v5,350,1,0,0,
HLT_DoubleEle8_CaloIdT_TrkIdVL_Mass8_PFHT175_v6,351,1,0,0,
HLT_DoubleEle8_CaloIdT_TrkIdVL_Mass8_PFHT225_v6,352,1,0,0,
HLT_DoubleEle10_CaloIdL_TrkIdVL_Ele10_CaloIdT_TrkIdVL_v11,353,1,0,0,
HLT_TripleEle10_CaloIdL_TrkIdVL_v17,354,1,0,0,
HLT_RsqMR40_Rsq0p04_v3,355,1,0,0,
HLT_RsqMR45_Rsq0p09_v2,356,1,0,0,
HLT_RsqMR55_Rsq0p09_MR150_v3,357,1,0,0,
HLT_RsqMR60_Rsq0p09_MR150_v3,358,1,0,0,
HLT_RsqMR65_Rsq0p09_MR150_v2,359,1,0,0,
HLT_IsoMu12_RsqMR30_Rsq0p04_MR200_v1,360,1,0,0,
HLT_IsoMu12_RsqMR40_Rsq0p04_MR200_v1,361,1,0,0,
HLT_Ele12_CaloIdT_CaloIsoVL_TrkIdVL_TrkIsoVL_RsqMR30_Rsq0p04_MR200_v1,362,1,0,0,
HLT_Ele12_CaloIdT_CaloIsoVL_TrkIdVL_TrkIsoVL_RsqMR40_Rsq0p04_MR200_v1,363,1,0,0,
HLT_Ele12_CaloIdT_CaloIsoVL_TrkIdVL_TrkIsoVL_DoubleCentralJet65_v1,364,1,0,0,
HLT_Photon40_CaloIdL_RsqMR35_Rsq0p09_MR150_v3,365,1,0,0,
HLT_Photon40_CaloIdL_RsqMR40_Rsq0p09_MR150_v3,366,1,0,0,
HLT_Photon40_CaloIdL_RsqMR45_Rsq0p09_MR150_v3,367,1,0,0,
HLT_Photon40_CaloIdL_RsqMR50_Rsq0p09_MR150_v3,368,1,0,0,
HLT_DoublePhoton40_CaloIdL_Rsq0p035_v3,369,1,0,0,
HLT_DoublePhoton40_CaloIdL_Rsq0p06_v3,370,1,0,0,
HLT_Mu22_Photon22_CaloIdL_v5,371,1,0,0,-83/29 -81/33 83/12 83/14 
HLT_Mu8_DoubleEle8_CaloIdT_TrkIdVL_v5,372,1,1,0,-83/29 -83/30 -81/33 83/12 83/14 82/8 82/9 
HLT_Mu8_Ele8_CaloIdT_TrkIdVL_Ele8_CaloIdL_TrkIdVL_v5,373,1,1,0,-83/29 -83/30 -81/33 83/12 83/14 82/8 82/9 82/6 82/7 
HLT_DoubleMu14_Mass8_PFMET40_v5,374,1,0,0,-81/33 -81/34 83/12 83/13 83/14 83/15 90/17 
HLT_DoubleMu14_Mass8_PFMET50_v5,375,1,0,0,-81/33 -81/34 83/12 83/13 83/14 83/15 90/21 
HLT_DoubleEle14_CaloIdT_TrkIdVL_Mass8_PFMET40_v5,376,1,0,0,-83/29 -83/30 
HLT_DoubleEle14_CaloIdT_TrkIdVL_Mass8_PFMET50_v5,377,1,0,0,-83/29 -83/30 
HLT_Mu14_Ele14_CaloIdT_TrkIdVL_Mass8_PFMET40_v5,378,1,0,0,-83/29 -83/30 -81/33 83/12 83/14 82/8 82/8 83/14 90/17 
HLT_Mu14_Ele14_CaloIdT_TrkIdVL_Mass8_PFMET50_v5,379,1,0,0,-83/29 -83/30 -81/33 83/12 83/14 82/8 82/8 83/14 90/21 
HLT_PFHT350_PFMET100_v6,380,1,0,0,
HLT_PFHT400_PFMET100_v6,381,1,0,0,
HLT_CleanPFHT350_Ele5_CaloIdT_CaloIsoVL_TrkIdT_TrkIsoVL_PFMET45_v5,382,1,0,0,
HLT_CleanPFHT350_Ele5_CaloIdT_CaloIsoVL_TrkIdT_TrkIsoVL_PFMET50_v5,383,1,0,0,
HLT_CleanPFHT300_Ele15_CaloIdT_CaloIsoVL_TrkIdT_TrkIsoVL_PFMET45_v5,384,1,0,0,
HLT_CleanPFHT300_Ele15_CaloIdT_CaloIsoVL_TrkIdT_TrkIsoVL_PFMET50_v5,385,1,0,0,
HLT_CleanPFHT300_Ele40_CaloIdVT_TrkIdT_v5,386,1,0,0,
HLT_CleanPFHT300_Ele60_CaloIdVT_TrkIdT_v5,387,1,0,0,
HLT_Ele5_SC5_Jpsi_Mass2to15_v3,388,1,0,0,
HLT_DiJet35_MJJ650_AllJets_DEta3p5_VBF_v1,389,1,0,0,
HLT_DiJet35_MJJ700_AllJets_DEta3p5_VBF_v1,390,1,0,0,
HLT_DiJet35_MJJ750_AllJets_DEta3p5_VBF_v1,391,1,0,0,
HLT_Ele22_eta2p1_WP90Rho_LooseIsoPFTau20_v2,392,1,0,0,-83/29 
HLT_Ele22_eta2p1_WP90NoIso_LooseIsoPFTau20_v2,393,1,0,0,-83/29 
HLT_IsoMu17_eta2p1_LooseIsoPFTau20_v2,394,1,1,0,-81/33 83/12 83/14 83/14 84/323 84/324 84/325 83/14 83/14 84/324 84/325 
HLT_Mu17_eta2p1_LooseIsoPFTau20_v2,395,1,0,0,-81/33 
HLT_PixelTracks_Multiplicity70_v2,396,1,0,0,
HLT_PixelTracks_Multiplicity80_v11,397,1,0,0,
HLT_PixelTracks_Multiplicity90_v2,398,1,0,0,
DST_HT250_v1,399,1,0,0,
DST_L1HTT_Or_L1MultiJet_v1,400,1,0,0,
DST_Mu5_HT250_v1,401,1,0,0,
DST_Ele8_CaloIdL_CaloIsoVL_TrkIdVL_TrkIsoVL_HT250_v1,402,1,0,0,
HLT_BeamGas_HF_Beam1_v4,403,1,0,0,
HLT_BeamGas_HF_Beam2_v4,404,1,0,0,
HLT_BeamHalo_v12,405,1,0,0,
HLT_IsoTrackHE_v14,406,1,0,0,
HLT_IsoTrackHB_v13,407,1,0,0,
HLT_HcalPhiSym_v10,408,1,0,0,
HLT_HcalNZS_v9,409,1,0,0,
HLT_GlobalRunHPDNoise_v7,410,1,0,0,
HLT_L1Tech_HBHEHO_totalOR_v5,411,1,0,0,
HLT_L1Tech_HCAL_HF_single_channel_v3,412,1,0,0,
HLT_ZeroBias_v6,413,1,0,0,
HLT_ZeroBiasPixel_DoubleTrack_v1,414,1,0,0,
HLT_Physics_v4,415,1,0,0,
DST_Physics_v4,416,1,0,0,
HLT_DTCalibration_v2,417,1,0,0,
HLT_EcalCalibration_v3,418,1,0,0,
HLT_HcalCalibration_v3,419,1,0,0,
HLT_TrackerCalibration_v3,420,1,0,0,
HLT_Random_v2,421,1,0,0,
HLT_L1SingleMuOpen_AntiBPTX_v6,422,1,0,0,
HLT_L1TrackerCosmics_v6,423,1,0,0,
HLT_LogMonitor_v3,424,1,0,0,
HLT_DTErrors_v3,425,1,0,0,
HLT_L1DoubleJet36Central_v6,426,1,0,0,
AlCa_EcalPi0EBonly_v5,427,1,0,0,-83/29 -83/30 -81/33 
AlCa_EcalPi0EEonly_v5,428,1,0,0,-83/29 -83/30 -81/33 
AlCa_EcalEtaEBonly_v5,429,1,0,0,-83/29 -83/30 -81/33 
AlCa_EcalEtaEEonly_v5,430,1,0,0,-83/29 -83/30 -81/33 
AlCa_EcalPhiSym_v12,431,1,0,0,
AlCa_RPCMuonNoTriggers_v8,432,1,0,0,-81/33 
AlCa_RPCMuonNoHits_v8,433,1,0,0,-81/33 
AlCa_RPCMuonNormalisation_v8,434,1,1,0,-81/33 -81/33 
AlCa_LumiPixels_v7,435,1,0,0,
AlCa_LumiPixels_ZeroBias_v3,436,1,0,0,
AlCa_LumiPixels_Random_v1,437,1,0,0,
DQM_FEDIntegrity_v10,438,1,0,0,
HLTriggerFinalPath,439,1,1,0,
